t_s,ICU_Brakpresr_bar,ICU_Speed_kmh,ICU_Speedfl_kmh,ICU_Speedfr_kmh,ICU_Speedrl_kmh,ICU_Speedrr_kmh,ICU_SteeringAngle_deg,GPS1_VEL_D_ms,GPS1_VEL_E_ms,GPS1_VEL_N_ms,IMU_ACCEL_X_ms2,IMU_ACCEL_Y_ms2,IMU_ACCEL_Z_ms2,GPS1_VEL_MAG_ms,WHEEL_SPEED_kmh,IMU_ACCEL_LONG_ms2
649.6,0.0,18.775466799800256,68.94038889999996,68.65279964999998,69.11572444999999,69.84007164999998,-3.7024587706159897,-0.0095206089561614,-3.1431735363187205,18.2229338407968,-0.2775443860937967,0.2760765191282588,-8.94977494373599,18.492023909985257,69.13724616249998,-0.2686960805717016
649.61,0.0,18.74051922116823,68.09722889999995,68.24833964999998,69.12214445,69.60681164999998,-3.1704023994004986,0.0131532917645198,-3.1356155694118266,18.204038923529566,-1.0870907738046365,0.4518377976203259,-8.988402777777075,18.472121998774305,68.76863116249999,-0.5529881420216456
649.62,0.0,18.705571642536206,67.2823888145745,67.8553352283504,69.12599267282256,69.38141959071625,-2.870477380654996,0.0267374639910278,-3.1316312680044858,18.18661198183684,-2.054352678564098,0.1988616071447745,-9.127291666665617,18.454286349480313,68.41128407661593,-0.8304891351113388
649.63,0.0,18.67062406390418,67.69789168455151,67.960012043923,69.0181114649365,69.4978458447715,-2.5686599999999715,0.0140427713490826,-3.1379786143254584,18.173429031785588,-2.429565546862105,-0.2723490780423669,-9.695359939366613,18.442359658046428,68.54346525954563,-0.8215241414908062
649.64,0.0,18.63567648527216,68.10943944779065,68.06817032128443,68.91513763052171,69.61159053212857,-2.208659999999972,0.0013480787071374,-3.144325960646431,18.160246081734336,-1.6162288456728393,-1.1816696135334717,-11.125013892388736,18.43044560810342,68.67608448293134,-0.2374732948264891
649.65,0.0,18.60072890664013,68.31677880522064,68.35608196787113,69.06553923694761,69.58688169678717,-1.853388305847089,-0.0113466139348077,-3.150673306967404,18.147063131683087,-1.222044887778326,-1.602743142147454,-11.689077306739245,18.418544224182764,68.83132042670664,0.024050799679823986
649.66,0.0,18.565781328008104,68.51062388029922,68.62328073815456,69.20784548628427,69.55344534663338,-1.6434932533742537,-0.0240413065767529,-3.1570206532883764,18.133880181631834,-1.5961097256816752,-1.1289276808032116,-10.666633416470088,18.406655530853264,68.97379886284286,-0.3055718725278318
649.67,0.0,18.53083374937608,68.21817500249355,68.14404881795477,69.05841905236896,69.20549522194489,-1.4509717711684889,-0.0367359992186982,-3.163367999609349,18.120697231580586,-1.7195787362131083,-0.4918956870733967,-9.675386158487507,18.39477955272102,68.65653452369054,-0.5632901136077016
649.6800000000001,0.0,18.495886170743656,67.93135723169462,67.67536,68.90540924773927,68.86538888666009,-1.810701973521498,-0.0494306918607877,-3.1697153459303937,18.107514281529184,-1.3735406218648274,0.4509327983972819,-8.742587763287796,18.382916314429217,68.3443788415235,-0.6862908572801569
649.69,0.0,18.46093859211163,67.89486776328947,67.67536,68.59310232697759,68.87397464393189,-2.169565217393369,-0.0621253845027329,-3.1760626922513664,18.09433133147793,-1.381696227831316,0.9839470397194916,-8.246120409693733,18.371065840658638,68.25932618354973,-0.819589120927502
649.7,0.0,18.45,67.85439918040822,67.67335368315779,68.29013890054992,68.89094416791875,-2.499400299850682,-0.0748200771446781,-3.182410038572339,18.081148381426683,-2.0362053459902154,0.7691081688734408,-8.545895578316129,18.35922815612679,68.17720898300867,-0.9716789040792131
649.71,0.0,18.45,67.67579848075884,67.60169951024457,68.31152820589715,69.19895016491888,-2.8393055208576987,-0.0875147697866233,-3.188757384893312,18.06796543137543,-2.525212499999464,0.4784250000012465,-9.30047499999539,18.3474032855884,68.19699409045487,-0.9914738400533277
649.72,0.0,18.45,67.49982490877281,67.53099798550363,68.33580593351664,69.49482747313169,-3.528788408693128,-0.1002094624285686,-3.1951047312142844,18.05478248132418,-2.710212499999464,0.0484250000012466,-10.89047499999539,18.335591253835222,68.2153640752312,-0.7682590922016789
649.73,0.0,18.45,67.41852523369153,67.49462707823042,68.4641738415397,69.35362277430632,-4.209544772386661,-0.1129041550705138,-3.201452077535257,18.04159953127293,-2.7612968515750818,-0.4167316341805475,-11.904145427286558,18.323792085695978,68.18273723194199,-0.5836380461963019
649.74,0.0,18.45,67.337254437781,67.4532684257868,68.58035434282813,69.20737434282813,-4.569724862431228,-0.125598847712459,-3.2077994238562297,18.02841658122168,-2.566394302850306,-0.946466766611989,-11.85916791604238,18.31200580603632,68.14456288730601,-0.4699089773420694
649.75,0.0,18.45,67.25704454272842,67.2286807196396,68.24882010994416,68.87584010994415,-4.931544227885571,-0.1382935403544042,-3.2141467701772024,18.015233631170428,-2.7441315345754664,-0.2104159640259836,-11.767093872972104,18.300232439758748,67.90259637056408,-0.6200682424694968
649.76,0.0,18.45,67.1775134939757,67.00953638554213,67.9304325301212,68.55299204819279,-5.351334332833626,-0.1509882329963494,-3.220494116498174,18.002050681119176,-2.103322091068132,-0.0642664418225563,-10.626003372691498,18.288472011802575,67.66761861445795,-0.5927600297991686
649.77,0.0,18.45,67.12392502244255,66.99841424994091,68.11445331915957,68.56209197732107,-5.763973013493435,-0.1636829256382946,-3.226841462819148,17.988867731067927,-1.597884231539374,0.2939471057814087,-9.675653692620466,18.276724547143868,67.69972114221602,-0.6040969972580068
649.78,0.0,18.45,67.07033655090939,66.98729211433968,68.29847410819792,68.57119190644934,-5.913898050974032,-0.1763776182802398,-3.23318880914012,17.975684781016675,-1.3384031936153873,1.0374600798328326,-9.07186127745119,18.264990070795374,67.73182366997409,-0.6856484469261829
649.79,0.0,18.45,66.8455341082807,66.8572155095544,68.18822054140152,68.35002907643356,-6.058469617404803,-0.189072310922185,-3.2395361554610926,17.962501830965426,-1.2541558441530654,1.24298701299616,-8.790454545450897,18.253268607806476,67.56024980891753,-0.7213156735855046
649.8000000000001,0.0,18.432851580050794,66.60897191808178,66.7195282517484,68.04497177822032,68.10601415584293,-5.998454613653221,-0.2017670035642746,-3.2458835017821377,17.949318880914024,-1.493916083915274,0.4537762237788902,-9.105139860138795,18.241560183262983,67.36987152597337,-0.6721428411727094
649.8100000000001,0.0,18.40789027008126,66.58224864135843,66.74945832167855,67.76384290709075,67.86978038960856,-5.9392207792207,-0.2144616962062198,-3.25223084810311,17.936135930862772,-1.6412728182046927,-0.2572343085739487,-9.337926981744983,18.229864822287624,67.24133256493408,-0.6124649963153326
649.82,0.0,18.38292896011173,66.558133908478,66.77394908226847,67.4855368092007,67.63986618154578,-5.909250749250594,-0.227156388848165,-3.2585781944240826,17.922952980811523,-1.6162665666418177,-0.8223755938949222,-9.417946986746184,18.21818255003916,67.11437149537323,-0.5331918417102486
649.83,0.0,18.3579676501422,66.64482558139618,66.5673874418585,67.32713720930082,67.67839581395386,-5.87855999999955,-0.2307759612019364,-3.254568271586445,17.903316834158367,-1.5563670411992006,-1.2772659176015992,-9.834771535574683,18.198192927951506,67.05443651162733,-0.40269359137297994
649.84,0.0,18.333006340172663,66.73103743256802,66.37080445554638,67.17680573926238,67.71777839160906,-5.8185599999998905,-0.2317759112044359,-3.247568621568949,17.88181790910463,-1.4315230961301428,-1.5269538077397142,-10.878466916352007,18.175803524443946,66.99910650474645,-0.1768536392481056
