t_s,ICU_Brakpresr_bar,ICU_Speed_kmh,ICU_Speedfl_kmh,ICU_Speedfr_kmh,ICU_Speedrl_kmh,ICU_Speedrr_kmh,ICU_SteeringAngle_deg,GPS1_VEL_D_ms,GPS1_VEL_E_ms,GPS1_VEL_N_ms,IMU_ACCEL_X_ms2,IMU_ACCEL_Y_ms2,IMU_ACCEL_Z_ms2,GPS1_VEL_MAG_ms,WHEEL_SPEED_kmh,IMU_ACCEL_LONG_ms2
611.33,0.0,18.7,68.32679455617955,68.37537387377863,69.74637492047317,69.96134390456525,-0.6465783554109917,0.5211624709382472,3.2377913052173306,-18.404825629359262,-1.521184685771747,0.34028413195132,-11.881550686249115,18.69471875435346,69.10247181374915,-0.24932061969958447
611.34,0.0,18.7,68.03532275862064,68.04137379310254,69.73518379310201,69.80185586206835,-0.6165858535366119,0.5311622209444863,3.218791780205476,-18.40332566685833,-2.951476041410304,-0.536190705510691,-10.826891403808563,18.690242091255094,68.90343405172338,-0.798112340182795
611.35,0.0,18.7,68.0267670364817,67.87453721139318,69.47530373313168,69.69063147426212,-0.6535864135862297,0.5411619709507254,3.199792255193622,-18.4018257043574,-3.8234728359877694,-1.003415648567315,-9.874510007802742,18.6857891459994,68.76680986381717,-1.1864944261575363
611.36,0.0,18.69447580040956,68.10933249329877,67.88412344138573,69.26870135510518,69.62264473312202,-0.773466533466652,0.5511617209569645,3.180792730181768,-18.400325741856456,-2.419781648048976,0.1975201455580981,-9.339027813885352,18.681359935546734,68.72120050572792,-0.9210240425023546
611.37,0.0,18.684486289396137,68.30439951742683,68.11152777967406,69.12787756763304,69.60804078479158,-0.9201200300078812,0.5611614709632036,3.1617932051699134,-18.39882577935552,-1.5857478152260107,1.1164369538065029,-9.171258426960396,18.67695447678313,68.78796141238138,-0.7618813237766517
611.38,0.0,18.67449677838272,68.25225383431626,68.11412421646558,69.07107524493465,69.50576034367775,-1.1001650412605808,0.5711612209694427,3.142793680158059,-18.397325816854583,-2.264898876401684,1.2862247191004208,-9.980247191007887,18.672572786519936,68.73580340984857,-0.8851775395095784
611.39,0.0,18.664507267369306,67.82304634521704,67.77383183380378,69.14242687355727,69.26975111054134,-1.226709967524323,0.5811609709756818,3.123794155146205,-18.39582585435365,-2.6460375469348016,0.9921376720942724,-10.451967459325331,18.668214881493547,68.50226404077986,-0.9112016822284872
611.4,0.0,18.654517756355887,67.59216689827542,67.62560138965249,69.0883034241442,69.10329733066743,-1.2866650012488023,0.591160720981921,3.1047946301343505,-18.39432589185272,-2.2255118898647908,-0.5497897371624341,-10.016423028788534,18.663880778365105,68.35234226068489,-0.6755603591618629
611.41,0.0,18.64452824534247,67.60714315421144,67.71545892526865,68.87863584103984,69.023067388153,-1.3066866566718411,0.6011604709881601,3.085795105122496,-18.392825929351776,-2.012897102894041,-1.577102897105959,-9.652185314686893,18.65957049372015,68.30607632716823,-0.5524596054943518
611.42,0.0,18.63453873432905,67.65381177040429,67.65521010414189,68.74722375393564,69.00543400823432,-1.2767016491755514,0.6111602209943992,3.066795580110642,-18.39132596685084,-2.352557442553308,-1.2374425574466918,-9.477360139862268,18.655284044068427,68.26541990917903,-0.7283011687255976
611.4300000000001,0.0,18.624549223315523,67.7398471300562,67.40850630176655,68.71301692419452,69.06555510293083,-1.26,0.6190139506975116,3.0498259912995613,-18.38628781439063,-2.575534418022746,-0.4857371714688178,-9.578345431787705,18.647793339748645,68.23173136473703,-0.8660633157803974
611.44,0.0,18.614559712302107,67.72857330407787,67.33136521941216,68.60924959215205,69.0829303613834,-1.26,0.6105135256762665,3.048325916295812,-18.35428621431065,-2.4854217772215166,1.3715844806009676,-10.419396745932511,18.615714869266462,68.18802961925637,-0.9016492024780133
611.45,0.0,18.604570201288688,67.55953871450636,67.52912464119845,68.39270854930227,69.03100470314901,-1.3131467133222932,0.6020131006550212,3.046825841292063,-18.322284614230668,-2.326956304618797,2.242466916352355,-11.042314606741629,18.583640143023626,68.12809415203901,-0.8447193474278821
611.46,0.0,18.6,67.41097160919487,67.6204402848574,68.25530641679144,68.97268660669637,-1.4331167208198123,0.5935126756337761,3.0453257662883138,-18.29028301415069,-1.9873807740328884,0.4996454431982062,-11.087258426966237,18.551569180440953,68.06485122938501,-0.5426565416178837
611.47,0.0,18.6,67.2879831034476,67.57873113943006,68.2168056671662,68.90637976011958,-1.5530602048461453,0.5850122506125309,3.0438256912845647,-18.258281414070705,-1.773979974968215,-0.996986232787677,-10.935148936172912,18.519502001071476,67.99747491754086,-0.3383871891979172
611.48,0.0,18.6,67.26322389050429,67.41941019379715,68.10663272771232,68.78487120154958,-1.6729702722957849,0.5765118255912858,3.042325616280815,-18.22627981399072,-1.899136420524766,-1.8330312891054368,-10.254297872345273,18.487438624601587,67.89353450339084,-0.3965212651232775
611.49,0.0,18.6,67.36172195251936,67.11251096899228,67.90652613856591,68.59409600775196,-1.912033008252389,0.5680114005700406,3.040825541277066,-18.194278213910746,-1.98726342072418,-2.0349862671786805,-9.876304619222338,18.455379070852153,67.74371376695738,-0.4623210229823001
611.5,0.0,18.6,67.39265241094498,66.9711348322144,67.73540152813663,68.47907417656167,-2.302130532633238,0.5595109755487955,3.039325466273317,-18.16227661383076,-1.977275905118656,-0.5568339575610395,-10.300774032457134,18.4233233597796,67.64456573696442,-0.5484320402723553
611.51,0.0,18.6,67.31310672173485,67.10039657718086,67.61166378936534,68.48791258647391,-2.639085914085498,0.5510105505275503,3.037825391269568,-18.13027501375078,-2.062425531913545,0.5675719649555012,-10.6575719649555,18.39127151147714,67.62826991868874,-0.6399494627758429
611.52,0.0,18.6,67.12510431733459,67.09615763740395,67.62698940064625,68.42077665754817,-2.9088161838149165,0.5425101255063052,3.0363253162658186,-18.0982734136708,-2.4028510638273635,0.7427909887346723,-10.832790988734672,18.359223546175826,67.56725700323324,-0.7459735747749008
611.53,0.0,18.6,66.80045870678936,66.92372291967172,67.81751911962199,68.25792164635662,-3.270854572710806,0.53400970048506,3.034825241262069,-18.066271813590813,-2.621265917604056,0.6209712859018187,-10.929897627966154,18.32717948424578,67.44990559810992,-0.7919583502153749
611.54,0.0,18.6,66.63993207795373,66.83839166382461,67.86763626309376,68.1487545870889,-3.750614692651441,0.5255092754638149,3.0333251662583205,-18.03427021351084,-2.516397003746643,-0.2878926341957603,-10.820034956306008,18.295139346197363,67.37367864799025,-0.6788607959347012
611.5500000000001,0.0,18.6,66.69519151766193,66.86758533008555,67.73313687210589,68.11017724238695,-4.098949737435646,0.517008850442473,3.031825091254554,-18.002268613430488,-2.520192740925444,-0.9309712140176912,-10.644856070088457,18.26310315268194,67.35152274056009,-0.6397771673825248
611.5600000000001,0.0,18.56710112359543,66.68175689690622,66.78397443814224,67.62288808247368,68.1590805257747,-4.278994748688345,0.5085084254212279,3.030325016250805,-17.970267013350504,-2.8155619524405853,-0.860883604505624,-10.29441802252812,18.23107092449462,67.31192498582422,-0.799290757597722
611.57,0.0,18.507176029962487,66.55600431958688,66.51592289175098,67.55229014432948,68.35101867010424,-4.38,0.5000080003999827,3.028824941247056,-17.938265413270525,-3.034104868913877,-0.6362272159792239,-10.28218726591872,18.199042682573214,67.24380900644289,-0.8978933540057974
611.58,0.0,18.447250936329542,66.43818889387104,66.30944502242104,67.4892887593421,68.39439840059735,-4.38,0.4915075753787375,3.0273248662433065,-17.90626381319054,-3.0490861423220785,-0.0020199750320121,-11.16608239700263,18.16701844800095,67.1578302690579,-0.8351040471162969
611.59,0.0,18.3873258426966,66.33049581963115,66.1814928550073,67.43597535625305,68.24831967613335,-4.288170914542911,0.4830071503574924,3.025824791239557,-17.87426221311056,-2.8832598898364363,0.2615072608932287,-11.765135202804634,18.134998242007313,67.04907092675622,-0.716159002461112
611.6,0.0,18.327400749063656,66.21546446601934,66.10483633495144,67.3980819660194,67.99064381067937,-4.078275862068884,0.4745067253362472,3.0243247162358085,-17.84226061303058,-2.2322834251381534,-0.4695893840756125,-11.599887330996609,18.10298208596933,66.9272566444174,-0.4465345656772245
611.61,0.0,18.267475655430715,66.09080427184436,66.09548682038833,67.38042177184461,67.58653701456215,-3.8814299999998014,0.4660063003150021,3.0228246412320594,-17.810259012950596,-1.766852221667503,-0.950664003993978,-11.377216674987457,18.07097000141279,66.78831246965987,-0.2739083725937739
611.62,0.0,18.20755056179777,66.04142492116844,66.01009043163559,67.25766894804791,67.3263668751615,-3.7014299999998017,0.4575058752937569,3.02132456622831,-17.778257412870616,-1.7918147778332072,-0.7709335996009087,-11.002778332501894,18.03896201001355,66.65888779400336,-0.3576473008379098
611.63,0.0,18.147625468164826,66.1188609511501,65.79658823468615,66.9578808891189,67.3086672111657,-3.5738426966292134,0.4484789239461954,3.020292514625732,-17.748127906395318,-1.872523153941516,-0.4836921151462105,-10.626700876096626,18.00886849307575,66.54549932153022,-0.47153422910410214
611.64,0.0,18.087700374531885,66.08880038000045,65.70050165999984,66.69894862000055,67.28653484000007,-3.513917602996406,0.4354782739137102,3.022792639631979,-17.732127106355335,-2.1028110137655696,0.0920275344139233,-10.246225281604712,17.993200059611567,66.44369637500023,-0.6663155147051485
611.65,0.0,18.02777528089894,65.92081038000045,65.75507165999986,66.49243862000056,67.25871484000008,-3.4930232558138266,0.422477623881225,3.025292764638226,-17.716126306315353,-2.24399600399698,0.3471328671389767,-9.9563136863142,17.977541960895866,66.35675887500024,-0.7841298252605905
611.66,0.0,18.0,65.71449477311374,65.75617154574144,66.39685046833284,67.17711960203859,-3.5230307576892765,0.4094769738487397,3.027792889644473,-17.700125506275374,-2.1490909090921844,-0.2472727272647409,-9.906363636364308,17.961894223956282,66.26115909730666,-0.6980097420724078
611.67,0.0,18.0,65.4590033875271,65.68866365930594,66.44358669740357,67.02652508614403,-3.553034999999844,0.3964763238162546,3.0302930146507205,-17.68412470623539,-2.1426226226191982,-0.7725725725675106,-9.845495495496836,17.94625687589679,66.15444470759516,-0.6504266797889898
611.6800000000001,0.0,18.0,65.29787898505919,65.57005865017805,66.45062124162737,66.8691009428111,-3.5830350000001845,0.3834756737836216,3.032793139656996,-17.668123906195227,-2.372852852852774,-1.1129129129127968,-9.755405405405437,17.930629943897724,66.04691495491893,-0.7059868205242104
611.69,0.0,18.0,65.29236636269961,65.36719414734577,66.3921874446159,66.70041469860817,-3.617374208597329,0.3704750237511364,3.035293264663243,-17.652123106155244,-2.6248339575534496,-1.0849737827702677,-9.61748064918818,17.91501345521664,65.93804066331737,-0.8143856041627164
611.7,0.0,18.0,65.25938341829074,65.2071314842577,66.21687941529181,66.7290677211399,-3.657360879706841,0.3574743737186512,3.03779338966949,-17.63612230611526,-2.934446941322955,-0.0812284644207435,-9.35281148564328,17.899407437187453,65.85311550974504,-1.062787507318984
