t_s,ICU_Brakpresr_bar,ICU_Speed_kmh,ICU_Speedfl_kmh,ICU_Speedfr_kmh,ICU_Speedrl_kmh,ICU_Speedrr_kmh,ICU_SteeringAngle_deg,GPS1_VEL_D_ms,GPS1_VEL_E_ms,GPS1_VEL_N_ms,IMU_ACCEL_X_ms2,IMU_ACCEL_Y_ms2,IMU_ACCEL_Z_ms2,GPS1_VEL_MAG_ms,WHEEL_SPEED_kmh,IMU_ACCEL_LONG_ms2
1794.8100000000002,0.0,18.72506476683938,69.05346617024821,69.01376013326667,69.40366542395468,69.90630590038317,-2.828871128871192,0.4297454135190821,3.6161669773373912,-18.31923624055725,-0.5557672090112605,3.514535669586845,-10.564202753441752,18.67768082942238,69.34429940696319,-0.45455022984615057
1794.8200000000002,0.0,18.71011857313671,69.0056967216392,69.1606333633183,69.38940588705647,69.77511816091959,-2.469230769230861,0.4272927499264209,3.598507799470231,-18.311878249779262,-0.5207234042553142,2.1328085106381014,-10.078595744680785,18.666995540571776,69.33271353323339,-0.3725959245827366
1794.8300000000002,0.0,18.7,68.95792727303018,69.30750659336991,69.37514635015826,69.643930421456,-2.1095904095905302,0.4248400863337598,3.580848621603071,-18.30452025900128,-0.5203996003995994,0.4689810189811356,-10.02012987012986,18.656324071530836,69.32112765950359,-0.20832450555980153
1794.84,0.0,18.7,68.86371813065327,69.21032070351758,69.51279411055276,69.8143663517588,-2.0641950000000024,0.4223874227410969,3.5631894437358977,-18.297162268223293,-0.5353846153846203,-1.319230769231356,-10.150000000000045,18.645666446028013,69.3502998241206,-0.007757644446815676
1794.85,0.0,18.7,68.75833119597992,69.0543910552764,69.68700516582912,70.05740152763816,-2.094194999999992,0.4199347591484357,3.545530265868737,-18.28980427744531,-1.3437246558197895,-0.8826658322903445,-10.300858573216525,18.635022687815248,69.3892822361809,-0.30177905492428947
1794.86,0.0,18.7,68.49259254394096,68.4796971137839,69.3693273820539,70.08596606845515,-2.317537462537299,0.4174820955557746,3.527871088001577,-18.282446286667323,-2.5051764705878856,0.5441176470583944,-10.461058823529363,18.624392820667815,69.10689577705847,-0.8159351296353662
1794.87,0.0,18.7,68.19069615171169,67.8105759296954,68.940733487512,70.0661695837188,-2.587267732267483,0.4150294319631134,3.5102119101344167,-18.27508829588934,-2.7802322097378767,1.2366441947563969,-10.142374531835433,18.613776868384253,68.75204378815947,-1.0285449461841398
1794.88,0.0,18.7,68.08852375305956,67.89193416915944,68.99417152026095,69.83627345118317,-2.905750750750649,0.4125767683704505,3.492552732267244,-18.26773030511136,-2.6653757802746285,1.6061822721598902,-9.613036204743942,18.60317485478622,68.70272572341578,-1.1085091444914215
1794.89,0.0,18.7,68.09201573021484,68.37033503943415,69.30262950231156,69.49522368234986,-3.236081081080968,0.4101241047777894,3.4748935544000834,-18.260372314333367,-2.235066332916137,0.5178773466833317,-10.014685857321664,18.592586803718397,68.81505098857761,-0.7900517316914569
1794.9,0.0,18.7,68.09527252994012,68.34626121257493,69.18275880738534,69.37395349800403,-3.806954352706009,0.4076714411851282,3.457234376532923,-18.253014323555384,-1.6643529411766425,-1.219294117646536,-10.830705882352696,18.5820127390484,68.74956151197611,-0.29426215672258904
1794.91,0.0,18.7,68.09847612275449,68.2085067215569,68.96598236027947,69.30240659181638,-4.435540034921246,0.4052187775924653,3.4395751986657506,-18.2456563327774,-1.5350861423221158,-1.6528913857677503,-10.89271910112352,18.571452684666596,68.64384294910181,-0.1963798004581412
1794.92,0.0,18.7,68.17410829611647,68.24155101941744,68.69413400970885,69.28892,-4.75272090112633,0.4027661139998041,3.42191602079859,-18.23829834199941,-1.600004993757819,-1.5130661672908523,-10.623056179775215,18.56090666448606,68.59967833131068,-0.2735307851791121
1794.93,0.0,18.69415373871404,68.26656460679605,68.31426946601937,68.4094932330099,69.28892,-4.993021276595677,0.400313450407143,3.4042568429314297,-18.230940351221427,-1.5541777221526898,-0.2851989987484133,-10.48457071339174,18.55037470244243,68.56981182645633,-0.4067773727238602
1794.94,0.0,18.67420062852299,68.24412200256745,68.30426341976897,68.3412373453145,69.15018866238785,-5.281289677580417,0.3978607868144819,3.386597665064269,-18.223582360443444,-1.4590588235294404,1.4269411764700728,-10.40447058823532,18.53985682249377,68.50995285750969,-0.5649913673057545
1794.95,0.0,18.65424751833193,68.18368554557127,68.2669027008986,68.34453387933247,68.96558275738133,-5.581214696325813,0.3954081232218189,3.3689384871970964,-18.216224369665458,-1.3225137294058555,0.8404643035443158,-10.269046430354432,18.52935304862049,68.4401762207959,-0.4786477432585253
1794.96,0.0,18.63429440814088,68.1761586746988,68.2241668674699,68.36677337349396,68.96567686746985,-5.64,0.3929554596291578,3.351279309329936,-18.20886637888747,-1.167745881178216,-0.7571392910635788,-10.109286070893642,18.518863404825193,68.43319394578313,-0.2847269377984824
1794.97,0.0,18.61434129794983,68.18153016064257,68.18012068273096,68.39363080321283,69.01079734939755,-5.64,0.3905027960364967,3.333620131462776,-18.201508388109488,-1.230833959428995,-1.9531029301276872,-10.17429752066115,18.508387915132595,68.44151974899597,-0.17171377222574996
1794.98,0.0,18.59438818775877,68.06296134237947,68.1221559098619,68.52752179307001,69.07822722558758,-6.144943820224571,0.3800624999999989,3.3331800000000005,-18.1829075,-1.3911144502880872,-2.969882294015054,-10.33958677685959,18.489798851525197,68.44771656772474,-0.094796061324296
1794.9900000000002,0.0,18.574435077567724,67.91569698570393,68.06096860673614,68.68619395202322,69.150822330991,-6.774157303370613,0.3675625000000015,3.33718,-18.161407500000003,-1.7315355805244272,-1.714731585517659,-10.726654182272256,18.469125451002345,68.45342046886357,-0.28105306799429675
