t_s,ICU_Brakpresr_bar,ICU_Speed_kmh,ICU_Speedfl_kmh,ICU_Speedfr_kmh,ICU_Speedrl_kmh,ICU_Speedrr_kmh,ICU_SteeringAngle_deg,GPS1_VEL_D_ms,GPS1_VEL_E_ms,GPS1_VEL_N_ms,IMU_ACCEL_X_ms2,IMU_ACCEL_Y_ms2,IMU_ACCEL_Z_ms2,GPS1_VEL_MAG_ms,WHEEL_SPEED_kmh,IMU_ACCEL_LONG_ms2
805.1,0.0,18.75,67.63308160267134,67.63180260434069,68.16469475793038,69.05577789649398,-2.93964008997705,0.5084369230769104,3.2805230769231266,-18.26927384615391,-2.490961298374657,1.3004244694229476,-8.530611735331165,18.568433068752366,68.12133921535909,-1.1819561596974948
805.11,0.0,18.75,67.54903443495715,67.54675793068826,68.01040811652385,69.1123350678053,-2.729692576855198,0.5130523076922923,3.262574358974419,-18.245171282051363,-2.5135794743444126,0.0134793491944237,-9.101101376713965,18.541679784465522,68.05463388749365,-0.9693934360091585
805.12,0.0,18.75,67.63287170266183,67.45432196886003,68.28986567553942,69.01667459568074,-2.571398601398532,0.5176676923076742,3.244625641025712,-18.22106871794881,-2.328347934920717,-0.9777596996134588,-9.967183979965297,18.514937769657056,68.0984334856855,-0.673044631697162
805.13,0.0,18.75,67.66225856893558,67.38150721515835,68.46851517327359,68.88297464472733,-2.541428571428596,0.5222830769230561,3.226676923077004,-18.19696615384626,-2.092122347068765,-0.5374406991370854,-10.732584269655726,18.488207073228715,68.09881390052371,-0.5236667491639405
805.14,0.0,18.707419161377512,67.55768614310648,67.35696470705561,68.39915591124408,68.65568967838449,-2.5542085521376445,0.5268984615384381,3.208728205128297,-18.17286358974372,-1.8324469413251256,0.5611860174706211,-11.451685393253497,18.461487744344723,67.99237410994766,-0.44187403504374667
805.15,0.0,18.65744165125712,67.4466654040654,67.32163349033216,68.27967711452644,68.49284,-2.6742385596394445,0.53151384615382,3.190779487179589,-18.14876102564116,-1.8388360450552776,0.4863204005055987,-11.396408010015843,18.434779832433335,67.885204002231,-0.4446004273411648
805.16,0.0,18.60746414113673,67.31934760535461,67.25903557263268,68.03352937035223,68.49284,-2.8113771557103253,0.5361292307692019,3.172830769230882,-18.12465846153861,-1.9689987484340907,-0.1344555694548935,-10.980888610768096,18.408083387188533,67.77618813708489,-0.48664523178263674
805.1700000000001,0.0,18.55748663101577,67.23400872983898,67.20679599798366,67.85556709173396,68.47214326612836,-2.991332166959673,0.5407446153846363,3.1548820512819704,-18.10055589743579,-2.013421578421564,-0.1862937062943269,-10.196478521481344,18.38139845857127,67.69212877142124,-0.6148845322519201
805.1800000000001,0.0,18.507509120895385,67.2642103427421,67.18306615927406,67.86527475302425,68.39448197580602,-3.2994602698695,0.5453600000000183,3.1369333333332627,-18.07645333333324,-2.018416583416553,0.0234965034952204,-9.2424325674384,18.354725096812313,67.67675830771161,-0.7827607177553386
805.19,0.0,18.457531610775,67.24208297276984,67.12979418436124,67.89912231326541,68.3801406395209,-3.929145427288006,0.5499753846154002,3.118984615384555,-18.05235076923069,-2.1020420420414467,0.824959959954627,-9.384394394391167,18.32806335241212,67.66278502747934,-0.8726985678984329
805.2,0.0,18.407554100654608,67.08704924806307,67.00149041219012,67.99428094429231,68.52662077941626,-4.473673163418229,0.5545907692307821,3.101035897435848,-18.02824820512814,-2.222162162161947,1.901036036034108,-10.035045045043878,18.30141327614367,67.65236034599045,-0.926462988597845
805.21,0.0,18.35757659053422,66.95038041905649,66.88404041905649,68.00570094786586,68.55544127213578,-4.803508245877415,0.559206153846164,3.08308717948714,-18.004145641025588,-2.338480697384567,0.9911332503151528,-10.137633872976652,18.274774919053808,67.59889076452866,-0.855384397864471
805.22,0.0,18.30759908041383,66.86070219506048,66.79436219506047,67.80285734597014,68.2832038064336,-5.107886056971688,0.5527295787702041,3.0812117368716327,-17.987882631283675,-2.4530510585300536,-0.8320298879130199,-9.98819427148254,18.258239162403367,67.43528138563119,-0.726896247128947
805.23,0.0,18.25762157029344,66.75321449647429,66.66303924974659,67.6561,68.08147295065447,-5.347766116940644,0.5439488768018736,3.082675187199688,-17.973248128003124,-2.802823086571342,-1.664818067751485,-9.851593475534186,18.243804837837924,67.28845667421884,-0.7784332342415728
805.24,0.0,18.25,66.59912587613198,66.42274720543656,67.6561,68.06423226586092,-5.671183916601122,0.5351681748335433,3.084138637527743,-17.95861362472257,-3.264554579668712,-2.0261731493059485,-9.721104140528409,18.22937517944368,67.18555133685737,-0.9156648441693305
805.25,0.0,18.25,66.47881589202437,66.27605890061388,67.6561,68.05535625521478,-6.20729709605078,0.5263874728652128,3.085602087855798,-17.94397912144202,-3.0337203495685428,-0.8640699126278766,-10.18284644194022,18.214950198310085,67.11658276196326,-0.8891064188689249
805.26,0.0,18.25,66.44100484907972,66.35798282699393,67.6561,68.06690962944786,-6.575991024682487,0.5176067708968825,3.087065538183853,-17.92934461816147,-2.48440699126469,0.998601747802462,-10.916928838946278,18.200529905558145,67.13049932638037,-0.7872284883133658
805.27,0.0,18.25,66.41495643002027,66.39227373225175,67.57263565922993,67.98274083164381,-6.48623784592396,0.508826068928552,3.088528988511908,-17.91471011488092,-1.964906132669883,1.3781602002527993,-11.242252816018942,18.18611431234051,67.09065166328644,-0.603003628699676
805.28,0.0,18.25,66.4236379716024,66.28592484787055,67.24273707910864,67.61594569979843,-6.38846539618885,0.5000453669602216,3.089992438839963,-17.900075611600368,-1.4592740926214174,1.0677722152725533,-11.377421777220016,18.171703429841596,66.89206139959501,-0.3804708570322677
805.29,0.0,18.25,66.36701802761431,66.17061604536543,66.92340430966586,67.35963296844172,-6.268104312939328,0.4912646649918912,3.091455889168018,-17.885441108319817,-1.4847191011198486,-0.3196129837441279,-10.982147315864063,18.15729726927765,66.70516783777182,-0.3045707403467056
805.3000000000001,0.0,18.25,66.14330994082648,66.03238133135976,66.63110647928744,67.38601363905349,-6.171959999999828,0.4824839630234609,3.0929193394960897,-17.8708066050391,-1.7543820224705478,-2.202259675396231,-10.34294631710685,18.14289584189671,66.54820284763179,-0.2961002387294936
805.3100000000001,0.0,18.25,65.9762,65.98490266666862,66.44037788888986,67.39122744444394,-6.141959999999828,0.4737032610551305,3.0943827898241447,-17.85617210175855,-1.7750650976469031,-2.2395092638995866,-10.013547821733445,18.128499158979334,66.44817700000061,-0.3490233959764226
805.32,0.0,18.25,65.9762,66.2053875151529,66.5495395050512,67.33394461616125,-6.128040000000172,0.4649225590868001,3.0958462401522,-17.841537598478,-1.679922383575616,-1.4182774161263674,-9.828269904857777,18.114107231837743,66.51626790909134,-0.4305069732817569
805.33,0.0,18.25,65.9902740577167,66.34193002760307,66.68607585947407,67.30608084818093,-6.158040000000172,0.4561418571184697,3.097309690480255,-17.826903095197448,-1.7396729651161127,-0.4027616279083821,-10.09215843023196,18.099720071816545,66.58109019824369,-0.5162328868799309
805.34,0.0,18.224183088052044,66.04182738268543,66.25493379171834,66.89551124215954,67.35656014554615,-6.18,0.4473611551501393,3.09877314080831,-17.812268591916897,-1.870486918604635,0.7018895348835814,-10.562119670542575,18.085337690292693,66.63720814052736,-0.6039051385730885
805.35,0.0,18.194250436518,66.03569463871656,66.11950822687861,67.00741560049227,67.35646411343932,-6.18,0.4385804531818089,3.100236591136365,-17.797634088636347,-2.16718749999982,0.4169602272732388,-10.7271590909091,18.070960098675567,66.62977064488169,-0.6489382221862627
805.36,0.0,18.164317784983947,65.88159352897628,65.85985841183675,66.86914679654721,67.22663920591837,-6.220199999999154,0.4297997512134784,3.10170004146442,-17.782999585355796,-2.564914772726607,-0.7142381198328178,-10.706497933884332,18.05658730840709,66.45930948581966,-0.6680036064941233
805.37,0.0,18.1343851334499,65.72342634658699,65.65615200300083,66.69247924481179,67.14644821705413,-6.370199999999154,0.4210190492451481,3.103163491792475,-17.768365082075245,-2.864584269661956,-1.0563071161049449,-10.364524344571144,18.042219330961803,66.30462645286343,-0.7848227770856566
805.38,0.0,18.104452481915853,65.55325380345131,65.61762237059274,66.40243673418432,67.21280480620138,-6.512159999999324,0.4122383472768176,3.10462694212053,-17.753730578794695,-3.119265917601388,-1.0363320848940087,-9.875136079903216,18.027856177846992,66.19652942860745,-0.9464903295685234
805.39,0.0,18.074519830381803,65.41551296052647,65.53285394736922,66.19827427631562,67.27469427631561,-6.632159999999323,0.4034576453084872,3.106090392448585,-17.739096075514144,-3.035997999001416,-0.2646573286732732,-10.410175087535707,18.01349786060277,66.10533386513174,-0.9177967880226419
805.4,0.0,18.04458717884776,65.37327611842129,65.31192277328057,66.24700909412928,67.32342909412928,-6.7039200000003385,0.3946769433401568,3.1075538427766403,-17.724461572233594,-2.795877938971704,0.8559029514653822,-11.420680340160748,17.99914439080218,66.0639092699901,-0.8007511720856955
805.41,0.0,18.014654527313706,65.30843171442767,65.17019765316164,66.28368702075095,67.19286665514214,-6.643920000000339,0.3858962413718264,3.109017293104696,-17.709827068953043,-2.429445277365048,0.5024137931125289,-11.866476761617568,17.984795780051297,65.9887957608706,-0.5734725444302454
805.4200000000001,0.0,17.984721875779318,65.1847261808292,65.23469370059333,66.28897358201584,66.59548523220936,-6.5517599999989695,0.3765584075432099,3.1079663317300783,-17.691239582837262,-2.0046576711627817,-0.5320689655212263,-12.051384307846789,17.966112794113453,65.82596967391193,-0.29526755463040283
805.4300000000001,0.0,17.95478922424527,65.08472389112882,65.24784064516027,66.20049982862632,66.14489164818535,-6.371759999998969,0.3660817181770566,3.101775560740988,-17.66457164626887,-1.808453066332728,-1.208765957447878,-11.696267834792224,17.938565129345204,65.66948900327519,-0.21275561019006706
805.44,0.0,17.95,65.05452227822568,65.10977612903167,65.83592321572425,66.12655495463702,-6.223915978994415,0.3556050288109032,3.0955847897518973,-17.63790370970048,-1.7183404255320107,-1.7194042553186055,-11.090510638298518,17.911023069599484,65.53169414440465,-0.22107045253851984
805.45,0.0,17.95,65.01958336889096,64.97772993798036,65.58562425204678,66.12059983130743,-6.163900975243515,0.3451283394447498,3.089394018762807,-17.61123577313209,-1.6831535580524724,-1.164546816483356,-10.328322097381438,17.8834866407729,65.42588434755638,-0.38229867634674564
