t_s,ICU_Brakpresr_bar,ICU_Speed_kmh,ICU_Speedfl_kmh,ICU_Speedfr_kmh,ICU_Speedrl_kmh,ICU_Speedrr_kmh,ICU_SteeringAngle_deg,SBG_GPS1_VELOCITY_ACC_D,SBG_GPS1_VELOCITY_ACC_E,SBG_GPS1_VELOCITY_ACC_N,GPS1_VEL_D_ms,GPS1_VEL_E_ms,GPS1_VEL_N_ms,IMU_ACCEL_X_ms2,IMU_ACCEL_Y_ms2,IMU_ACCEL_Z_ms2,SBG_VELOCITY_ACC_D,SBG_VELOCITY_ACC_E,SBG_VELOCITY_ACC_N,GPS1_VEL_MAG_ms,WHEEL_SPEED_kmh,IMU_ACCEL_LONG_ms2
2034.74,0.0,18.84078368652548,69.21579767775036,69.31805902813255,69.71594961125544,69.79088956521528,-5.253650475716052,0.07,0.07,0.07,0.519891666666675,3.289374999999968,-18.39635,-0.363858070964433,5.573048475760954,-9.87432283857732,0.05,0.2,0.16,18.695346173799358,69.5101739705884,-0.7085604800235715
2034.75,0.0,18.820791683326767,69.06385781380594,69.051127678705,69.40137171702484,69.66707813313796,-4.78618381618513,0.07,0.07,0.07,0.5304472222222205,3.2477083333333403,-18.393016666666668,-0.3838480759619027,5.847911044476162,-10.673923038476108,0.05,0.2,0.16,18.685075482166077,69.29585883566844,-0.6228443201256191
2034.76,0.0,18.800799680127948,68.91456771309284,68.74834212232912,69.09543214443671,69.49150456398947,-4.336633366632268,0.07,0.07,0.07,0.5396380952380778,3.2090952380951943,-18.38819047619039,-0.6691364205235968,5.106876095126272,-11.095078848562425,0.05,0.2,0.16,18.67391363666589,69.06246163596202,-0.5778571224780864
2034.77,0.0,18.780807676929243,68.85609150137408,68.35550310767023,69.27890856357669,69.4556571671247,-3.771638361637151,0.07,0.07,0.07,0.5358285714285571,3.1995714285713928,-18.369142857142787,-2.070888610760955,0.0906057572054397,-9.923614518149773,0.05,0.2,0.16,18.653411990587927,68.98654008493642,-0.7042709743051677
2034.78,0.0,18.760815673730537,68.81118518111431,67.94920782912952,69.5355161079182,69.44068839370478,-3.2022077922067624,0.07,0.07,0.07,0.5320190476190364,3.190047619047591,-18.350095238095182,-3.078619570645534,-3.6140189715468383,-9.087785821266769,0.05,0.2,0.16,18.632912905017943,68.9341493779667,-0.783959756986077
2034.79,0.0,18.740823670531828,68.71731619847377,68.23912258015076,69.44535400000069,69.66004827480793,-3.006933466733262,0.07,0.07,0.07,0.5282095238095157,3.180523809523789,-18.331047619047578,-2.454555666502933,-1.8866100848801184,-9.641954568145396,0.05,0.2,0.16,18.61241638841611,69.01546026335829,-0.6701418908354742
2034.8,0.0,18.720831667333123,68.61603375572585,68.63445082442495,69.30268733333425,69.91488796946402,-2.826843421710977,0.07,0.07,0.07,0.524399999999995,3.1709999999999874,-18.311999999999976,-1.9154695717515715,0.0989356373482013,-10.183999499120723,0.05,0.2,0.16,18.591922449278854,69.11701497073726,-0.6135380571288094
2034.81,0.0,18.700839664134417,68.46095764529154,68.60479223446939,69.14264896292683,69.69343467936035,-2.502619345164651,0.07,0.07,0.07,0.5205904761904743,3.161476190476185,-18.29295238095237,-1.7351540195349635,3.174317555709232,-10.674858502377043,0.05,0.2,0.16,18.571431096139012,68.97545838051202,-0.7984879844282382
2034.82,0.0,18.680847660935708,68.30013600200486,68.52974213426894,68.98075517535156,69.42111003006158,-2.172701824545535,0.07,0.07,0.07,0.5167809523809536,3.151952380952384,-18.273904761904767,-1.626994508236948,4.994807788329844,-10.950254618075142,0.05,0.2,0.16,18.55094233756606,68.80793583542174,-0.9097889991456958
2034.83,0.0,18.66085565773689,68.2263524168298,68.1940576810179,68.63893792563628,69.41492244618394,-2.16,0.07,0.07,0.07,0.5129714285714111,3.142428571428528,-18.25485714285705,-1.8167099350973768,1.634847728406979,-10.336175736395331,0.05,0.2,0.16,18.53045618216616,68.61856761741699,-0.7170521952480484
