t_s,ICU_Brakpresr_bar,ICU_Speed_kmh,ICU_Speedfl_kmh,ICU_Speedfr_kmh,ICU_Speedrl_kmh,ICU_Speedrr_kmh,ICU_SteeringAngle_deg,SBG_GPS1_VELOCITY_ACC_D,SBG_GPS1_VELOCITY_ACC_E,SBG_GPS1_VELOCITY_ACC_N,GPS1_VEL_D_ms,GPS1_VEL_E_ms,GPS1_VEL_N_ms,IMU_ACCEL_X_ms2,IMU_ACCEL_Y_ms2,IMU_ACCEL_Z_ms2,SBG_VELOCITY_ACC_D,SBG_VELOCITY_ACC_E,SBG_VELOCITY_ACC_N,GPS1_VEL_MAG_ms,WHEEL_SPEED_kmh,IMU_ACCEL_LONG_ms2
2502.0000000000005,0.0,18.65,69.16003653239918,68.90671824868677,69.7421652539405,70.05057635726777,-6.354841289677648,0.07,0.07,0.07,0.3505442145201192,3.386435371616096,-18.423836735643963,-0.2974924924924794,1.6562762762762755,-10.387409909909891,0.06,0.23,0.18,18.73575687913702,69.46487409807355,-0.20134351221257285
2502.01,0.0,18.65,69.1758506093908,68.51536558441718,69.7240577872128,70.07825290709317,-6.063506493506842,0.07,0.07,0.07,0.3365780591699295,3.375262447335944,-18.42802658224902,-0.6561840843718825,1.3473585810173816,-10.837538350910808,0.06,0.23,0.18,18.737605105626155,69.37338172202848,-0.221555016137866
2502.0200000000004,0.0,18.65,69.09461184815207,67.8761448051966,69.720850994006,69.9713598002001,-5.673896103896576,0.07,0.07,0.07,0.3325054598079208,3.3658242336534654,-18.42192685173003,-0.7712368168741803,0.3214717162052256,-10.86150767018212,0.06,0.23,0.18,18.729835065561655,69.16574186188869,-0.14988906755763198
2502.0300000000007,0.0,18.65,68.83819725954362,67.6142667277878,69.67874138689788,69.95449852642099,-5.432944509248386,0.07,0.07,0.07,0.3372416787264928,3.357930535455845,-18.406665701881305,-1.0307183908046995,-0.4998458725183042,-10.502748171368635,0.06,0.23,0.18,18.71349170228877,69.02142597516257,-0.2059186882478419
2502.0400000000004,0.0,18.65,68.36018425737724,67.82972930488368,69.58741949991685,70.05152803133835,-5.372954507582028,0.07,0.07,0.07,0.3419778976450514,3.350036837258248,-18.39140455203261,-1.777844827585901,-0.6304623824450876,-8.851755485894094,0.06,0.23,0.18,18.69715104207031,68.95721527337903,-0.693095493586654
2502.05,0.0,18.65,67.88217125521086,68.04519188197958,69.4960976129358,70.1485575362557,-5.312964505915671,0.07,0.07,0.07,0.3467141165636099,3.34214313906065,-18.376143402183924,-2.390539460539178,-0.2094480519494876,-7.872380119879691,0.06,0.23,0.18,18.680813091999568,68.89300457159548,-1.090846373907337
2502.0600000000004,0.0,18.65,67.61543999999999,68.17721695684705,69.32764230980331,70.08048352706449,-5.347507492507782,0.07,0.07,0.07,0.3514503354821819,3.3342494408630303,-18.36088225233519,-2.7102197802203047,1.4139285714312335,-8.3568956043964,0.06,0.23,0.18,18.664477859193475,68.80019569842871,-1.2936800154363852
2502.0700000000006,0.0,18.65,67.61543999999999,68.20390690446492,69.06181043152944,69.80397566974347,-5.497357642357672,0.07,0.07,0.07,0.3561865544007404,3.3263557426654327,-18.345621102486504,-2.715723223222485,2.18903403403286,-9.193628628630362,0.06,0.23,0.18,18.64814535079286,68.67128325143446,-1.249496423964568
2502.0800000000004,0.0,18.65029260241084,67.72418092615715,68.1022109887365,68.95540140175197,69.59078856070116,-5.620364999999874,0.07,0.07,0.07,0.360922773319299,3.318462044467835,-18.330359952637814,-2.030037537537557,1.0979429429429732,-10.805240240240195,0.06,0.23,0.18,18.63181557396225,68.59314546933669,-0.6618749198957089
2502.0900000000006,0.0,18.65529435302356,67.97273161451788,67.83544753441831,69.05396460575709,69.45901384230302,-5.710365000000002,0.07,0.07,0.07,0.365658992237871,3.310568346270215,-18.315098802789084,-1.4562927804141088,-0.1339670247341588,-11.649160629526396,0.06,0.23,0.18,18.61548853589013,68.58028939924907,-0.21338387487075477
2502.1000000000004,0.0,18.660296103636263,68.0299803150792,67.78730731182742,69.0239238909732,69.3221170242564,-5.733110167374502,0.07,0.07,0.07,0.3703952111564295,3.302674648072617,-18.2998376529404,-1.126540094928536,-1.6728128903334984,-10.819782663002076,0.06,0.23,0.18,18.59916424378914,68.54083213553405,-0.06814856808222894
2502.1100000000006,0.0,18.665297854248976,67.84375375844016,68.01741483870899,68.8302054613659,69.178701170293,-5.673155133649767,0.07,0.07,0.07,0.375131430074988,3.29478094987502,-18.284576503091703,-0.9015661746309732,-2.200632974731029,-9.720632974731028,0.06,0.23,0.18,18.582842704895896,68.46751880720201,-0.10405705568309791
2502.1200000000003,0.0,18.6702996048617,67.73956,68.13876832148983,68.54349575594236,69.18854608184259,-5.707050000000359,0.07,0.07,0.07,0.37986764899356,3.2868872516774,-18.269315353242973,-0.9065699274455962,-0.5093645233885167,-8.029364523388516,0.06,0.23,0.18,18.566523926471287,68.4025925398187,-0.5375559162737675
2502.130000000001,0.0,18.67530135547441,67.73956,68.1219881205587,68.13867340847852,69.3930547806909,-5.857050000000146,0.07,0.07,0.07,0.3846038679121186,3.2789935534798023,-18.254054203394286,-0.89900074943786,1.168536097929456,-7.302113414941213,0.06,0.23,0.18,18.550207915800613,68.34831907743202,-0.8195494303428035
2502.1400000000003,0.0,18.68030310608712,67.73956,68.04951469793545,67.93985647208756,69.46208271221022,-5.993613193403236,0.07,0.07,0.07,0.3893400868306771,3.271099855282205,-18.2387930535456,-0.8640269797651478,2.81729952535732,-8.676082937797768,0.06,0.23,0.18,18.53389468019347,68.29775347055832,-0.7713142797417477
2502.1500000000005,0.0,18.685304856699844,67.73956,67.8935014427734,68.05004765230689,69.32788949273517,-6.1135532233883945,0.07,0.07,0.07,0.3940763057492492,3.2632061570845847,-18.223531903696863,-0.9605954465858666,2.75187640729626,-9.508801601200046,0.06,0.23,0.18,18.51758422698396,68.25274964695386,-0.6709184334653884
2502.1600000000003,0.0,18.69030660731256,67.73956,67.6577454958786,68.34634168373638,69.17002356732479,-6.126493376655895,0.07,0.07,0.07,0.3988125246678077,3.255312458886987,-18.208270753848176,-1.3458844133101806,-1.0759944958738714,-9.15353515136334,0.06,0.23,0.18,18.50127656353095,68.22841768673494,-0.4560356928494236
2502.1700000000005,0.0,18.695308357925263,67.73956,67.31987889582896,68.88094073444785,68.98184470147436,-6.006523369157864,0.07,0.07,0.07,0.4035487435863663,3.24741876068939,-18.193009603999485,-1.660282288283614,-3.857132150886294,-8.644446665002164,0.06,0.2269877242681897,0.18,18.484971697217855,68.2305560829378,-0.3494686672468821
2502.1800000000003,0.0,18.698148240330536,67.64333268731275,67.21981471528466,68.92967364635382,68.99221359640352,-5.926641679160388,0.07,0.07,0.07,0.4082849625049383,3.239525062491769,-18.177748454150755,-1.8201623782164675,-4.356757431926461,-7.800079940044282,0.06,0.22,0.18,18.468669635452905,68.19625866133869,-0.47899201570503475
2502.1900000000005,0.0,18.668281148887488,67.42313288711303,67.42611841158829,68.35245086913123,69.25837743256727,-5.896656671664141,0.07,0.07,0.07,0.4130211814234968,3.2316313642941723,-18.162487304302065,-1.978551413560172,-3.193340005003698,-7.490948211158378,0.06,0.22,0.18,18.45237038566937,68.11501990009995,-0.6999421232229859
2502.2000000000003,0.0,18.63841405744444,67.2372806000002,67.56083254999994,67.92764460000032,69.26447050000047,-6.0132167832167935,0.07,0.07,0.07,0.4177574003420553,3.223737666096574,-18.14722615445337,-2.1336677508130384,1.6202702026497713,-8.356597448085665,0.06,0.22,0.18,18.43607395532538,67.99755706250023,-1.121563743438343
2502.2100000000005,0.0,18.608546966001303,67.0960406,67.60256255,67.7008046,68.9327705,-6.312917082917425,0.07,0.07,0.07,0.4202632565814149,3.22052651316283,-18.131575789394724,-2.2101374312841675,4.630804597699303,-9.23605197401482,0.06,0.22,0.18,18.420164299847656,67.83304456249999,-1.3271946196515296
2502.2200000000003,0.0,18.57867987455825,67.18007839999946,67.48603955000046,67.73927109999946,68.6527354500003,-6.519815046238425,0.07,0.07,0.07,0.420763269081727,3.221526538163454,-18.115575389384738,-2.115184907546052,3.711264367814392,-10.145597201400982,0.06,0.22,0.18,18.404601235918744,67.76453112499992,-1.0620412191929427
