t_s,ICU_Brakpresr_bar,ICU_Speed_kmh,ICU_Speedfl_kmh,ICU_Speedfr_kmh,ICU_Speedrl_kmh,ICU_Speedrr_kmh,ICU_SteeringAngle_deg,SBG_GPS1_VELOCITY_ACC_D,SBG_GPS1_VELOCITY_ACC_E,SBG_GPS1_VELOCITY_ACC_N,GPS1_VEL_D_ms,GPS1_VEL_E_ms,GPS1_VEL_N_ms,IMU_ACCEL_X_ms2,IMU_ACCEL_Y_ms2,IMU_ACCEL_Z_ms2,SBG_VELOCITY_ACC_D,SBG_VELOCITY_ACC_E,SBG_VELOCITY_ACC_N,GPS1_VEL_MAG_ms,WHEEL_SPEED_kmh,IMU_ACCEL_LONG_ms2
912.77,0.0,19.05,69.15476901803606,69.21062130260476,69.336,70.09486587174219,-1.4253786553366576,0.0678200354831385,0.0678200354831385,0.0678200354831385,-0.5879592193708542,-2.995259751618,18.552838651640567,-0.0982395598885034,-0.0962665666540418,-10.355703925985065,0.05,0.17,0.18,18.802263136577842,69.44906404809575,0.04300698293546294
912.78,0.0,19.05,69.11525044000105,69.18435746000235,69.336,70.21035264000199,-1.1854386403416188,0.0683197980958969,0.0683197980958969,0.0683197980958969,-0.576964441890163,-2.991761413328688,18.533847672355737,-0.273283320828628,1.3791022755555795,-9.930597649416187,0.05,0.17,0.18,18.782625851130994,69.46149013500134,-0.23352538134500903
912.79,0.0,19.05,68.98471044000105,68.89224746000235,69.336,69.96211264000199,-0.9175350000034928,0.0688195607086553,0.0688195607086553,0.0688195607086553,-0.5659696644094719,-2.9882630750393773,18.514856693070904,-0.4663774999982287,0.5386175000098558,-9.211625000006814,0.05,0.17,0.18,18.762994330107013,69.29376763500134,-0.31978189937363255
912.8,0.0,19.027919086721383,68.87636391608368,68.73482247752304,69.31082667332635,69.81330123876153,-0.5875349999997411,0.0693193233214194,0.0693193233214194,0.0693193233214194,-0.5549748869286558,-2.984764736750027,18.495865713785857,-0.6613775000004456,-0.5463825000024793,-8.461624999998287,0.05,0.17,0.18,18.7433685916184,69.18382857642365,-0.3859484855965275
912.81,0.0,18.99287001802525,68.81650377622337,68.87164565434657,69.23065684315631,69.88171282717329,-0.3419564164648027,0.0698190859341778,0.0698190859341778,0.0698190859341778,-0.5439801094479647,-2.981266398460716,18.476874734501028,-1.806102500002845,-0.7721075000003086,-9.240230000002148,0.05,0.17,0.18,18.723748653848897,69.20012977522488,-0.6290649994577534
912.82,0.0,18.95782094932912,68.57468215999461,68.72040759999342,69.1755,69.9698423200011,-0.2838450363193867,0.0696808164694738,0.0696808164694738,0.0696808164694738,-0.5387232978137904,-2.984468457651734,18.45850968032412,-3.0511025000028447,-0.9071075000003086,-10.180230000002148,0.05,0.17,0.18,18.705984453776946,69.11010801999728,-0.8908644520576031
912.83,0.0,18.92277188063299,67.93161215999461,67.93395759999342,69.1755,70.1014523200011,-0.24,0.0691805288040666,0.0691805288040666,0.0691805288040666,-0.536722197208459,-2.991472309770393,18.44049977487613,-3.319279819954423,-0.5942985746448954,-11.33757689421951,0.05,0.17,0.18,18.689275246630242,68.78563051999728,-0.8382993913239343
912.84,0.0,18.88772281193686,67.53006854369016,67.4700031067977,69.12729805825144,70.13050097087252,-0.24,0.0686802411386595,0.0686802411386595,0.0686802411386595,-0.5347210966031278,-2.998476161889053,18.422489869428148,-3.484321080268459,-0.2342085521415436,-12.517871967980495,0.05,0.17,0.18,18.672571299468967,68.56446766990295,-0.752542720836195
912.85,0.0,18.85267374324073,67.6611215683346,67.71719255165549,68.97280465521531,69.93338869803333,-0.2864366091527551,0.0681799534732523,0.0681799534732523,0.0681799534732523,-0.5327199959977965,-3.0054800140077123,18.40447996398017,-2.644988752821032,-0.7654836290866192,-11.865466133474891,0.05,0.17,0.18,18.65587262642204,68.57112686830968,-0.5141686645699161
912.86,0.0,18.8176246745446,67.72698729872111,67.86036345623307,68.8652,69.67327194381875,-0.4364741185300048,0.0676796658078451,0.0676796658078451,0.0676796658078451,-0.5307188953924652,-3.012483866126372,18.386470058532183,-1.7002249437726975,-1.3903274181397502,-11.020677330675056,0.05,0.17,0.18,18.63917924166455,68.53145567469323,-0.2597739987448464
912.87,0.0,18.782575605848468,67.64325516930023,67.76482294958616,68.8652,69.2685666516178,-0.6701674581356678,0.067179378142438,0.067179378142438,0.067179378142438,-0.5287177947871339,-3.019487718245032,18.368460153084204,-1.352217500002589,-0.875642500005768,-10.062635000008813,0.05,0.17,0.18,18.62249115941794,68.38546119262605,-0.34141386254017825
912.88,0.0,18.74752653715234,67.59643431573686,67.68130670502869,68.80113385038749,68.97736983737796,-1.0900624843769855,0.0666790904770308,0.0666790904770308,0.0666790904770308,-0.5267166941818027,-3.026491570363691,18.35045024763622,-1.067217500002589,-0.2406425000057679,-9.092635000008812,0.05,0.17,0.18,18.605808393950117,68.26406117713275,-0.45853332565239613
912.89,0.0,18.712477468456207,67.63177081811357,67.62455414060548,68.59446885163882,68.93882092569429,-1.5098277153528332,0.0661788028116236,0.0661788028116236,0.0661788028116236,-0.5247155935764714,-3.0334954224823503,18.33244034218824,-1.0580945236307149,0.58901725430537,-8.579302325585886,0.05,0.17,0.18,18.589130959575666,68.19740368401304,-0.6194277529326235
912.9,0.0,18.7,67.63011520239891,67.54150572713662,68.33591468765667,68.9279375062468,-1.9293033707848668,0.0656785151462165,0.0656785151462165,0.0656785151462165,-0.52271449297114,-3.04049927460101,18.31443043674026,-1.0780995248810146,1.439229807443118,-8.114186046516412,0.05,0.17,0.18,18.572458870656018,68.10886828085975,-0.784944080797134
912.91,0.0,18.7,67.54669691154423,67.40033631184409,67.96267130934535,68.97820237381309,-2.264883040935304,0.0651782274808093,0.0651782274808093,0.0651782274808093,-0.5207133923658087,-3.0475031267196693,18.29642053129228,-1.270002499373104,0.7011797050825753,-8.567625593596224,0.05,0.17,0.18,18.555792141599586,67.97197672663668,-0.7040208318076899
912.92,0.0,18.7,67.44934167873954,67.34317030727097,67.70532,68.92853555333203,-2.4110818713459525,0.0646779398153964,0.0646779398153964,0.0646779398153964,-0.5187122917604547,-3.0545069788384085,18.27841062584409,-1.4799500124973428,-0.2035941014766444,-9.117488127969231,0.05,0.17,0.18,18.539130786861772,67.85659188483564,-0.5972282349673709
912.93,0.0,18.7,67.32103790656916,67.47254327754277,67.70532,68.65695923557138,-2.512145790554303,0.0641776521499893,0.0641776521499893,0.0641776521499893,-0.5167111911551234,-3.061510830957068,18.26040072039611,-1.509047261815471,-1.5159039759963218,-9.988777194300129,0.05,0.17,0.18,18.52247482094591,67.78896510492083,-0.3386812170471677
912.94,0.0,18.7,67.30754929262966,67.60133002233867,67.70532,68.45846774385687,-2.481344969199165,0.0636773644845821,0.0636773644845821,0.0636773644845821,-0.5147100905497921,-3.0685146830757275,18.242390814948127,-1.519049762440621,-2.8712428107041434,-10.8940035008762,0.05,0.17,0.18,18.505824258402242,67.7681667647063,-0.06411148247371823
912.95,0.0,18.7,67.55081561181586,67.7288058227856,67.70532,68.42341189873396,-2.413973013493458,0.0631770768191749,0.0631770768191749,0.0631770768191749,-0.5127089899444608,-3.0755185351943872,18.224380909500148,-1.5019000000000824,-1.945675000004801,-10.98904999999996,0.05,0.17,0.18,18.48917911382892,67.85208833333385,-0.1402119484405169
912.96,0.0,18.7,67.68962215874559,67.75374155712719,67.70532,68.44583573306458,-2.2640479760120096,0.0626767891537678,0.0626767891537678,0.0626767891537678,-0.5107078893391295,-3.082522387313047,18.20637100405217,-1.481900000000196,-0.7806750000114233,-10.999049999999905,0.05,0.17,0.18,18.47253940187193,67.89862986223434,-0.2531230984414887
912.97,0.0,18.7,67.57818636501511,67.53303377148625,67.70532,68.60595706774528,-2.104919999999861,0.0621765014883606,0.0621765014883606,0.0621765014883606,-0.5087067887337983,-3.0895262394317062,18.188361098604183,-1.597649999998655,0.7101249999842231,-10.524875000005432,0.05,0.17,0.18,18.45590513722529,67.85562430106165,-0.5187740295962987
912.98,0.0,18.7,67.39820736999346,67.35386746454367,67.73161021149517,68.61731728788342,-1.924919999999861,0.0616762138229534,0.0616762138229534,0.0616762138229534,-0.506705688128467,-3.096530091550366,18.1703511931562,-1.727649999998655,2.235124999984224,-9.999875000005432,0.05,0.17,0.18,18.439276334631238,67.77525058347894,-0.8004584184432196
912.99,0.0,18.7,67.07020537944834,67.26441237621319,67.8146756506592,68.30741930330996,-1.7816445888528332,0.0611759261575463,0.0611759261575463,0.0611759261575463,-0.5047045875231356,-3.103533943669025,18.15234128770822,-1.9526749999975688,1.12205000001438,-9.24862500000802,0.05,0.17,0.18,18.42265300888038,67.61417817740767,-0.8739778248941941
913.0,0.0,18.67748813982561,66.80349105223713,67.14199294676362,67.87224,68.11926103973992,-1.7216595851040737,0.0606756384921391,0.0606756384921391,0.0606756384921391,-0.5027034869178043,-3.110537795787685,18.13433138226024,-2.1876749999975686,-0.2679499999856198,-8.473625000008019,0.05,0.17,0.18,18.406035174811862,67.48424625968518,-0.925645658604844
913.01,0.0,18.64253183520639,66.67512314421407,66.94516215446157,67.87224,68.2059093776555,-1.6977702375176331,0.0601753508267319,0.0601753508267319,0.0601753508267319,-0.5007023863124731,-3.117541647906344,18.116321476812256,-2.5176999999964824,-0.8208249999951893,-8.730324999996224,0.05,0.17,0.18,18.38942284731358,67.42460866908279,-0.9401359858812841
913.02,0.0,18.607575530587173,66.56609974506375,66.7112817095727,67.87224,68.29354133466632,-1.7559379544347395,0.06,0.06,0.06,-0.5006490324516208,-3.1196754837741896,18.09604580229015,-2.8576999999964827,-1.2858249999951894,-9.095324999996224,0.05,0.17,0.18,18.369809423517147,67.36079069732568,-0.9507237019846027
913.03,0.0,18.57261922596796,66.50084605848537,66.39357113721559,67.87224,68.38339887028246,-1.830007733950975,0.06,0.06,0.06,-0.5016490824541198,-3.1191754587729403,18.074544727236425,-2.9714703675909155,-0.5017179294923619,-10.202693173280384,0.05,0.17,0.18,18.34857145505907,67.28751401649586,-0.9028767446040175
913.04,0.0,18.53766292134874,66.44344243060763,66.17242499624906,67.87224,68.38713716429095,-1.9537509667433444,0.06,0.06,0.06,-0.5026491324566186,-3.1186754337716907,18.0530436521827,-3.061492873217265,0.4135108777088609,-11.387989497360657,0.05,0.17,0.18,18.32733416837224,67.21881114778691,-0.8488957607243834
913.05,0.0,18.502706616729128,66.4038425306322,66.17028446111526,67.87224,68.19555926981528,-2.085427286357872,0.06,0.06,0.06,-0.5036491824591288,-3.118175408770436,18.03154257712873,-2.5177830542362383,-0.2015871032244516,-11.34610347413141,0.05,0.17,0.18,18.306097565829223,67.16048156539068,-0.6086861280076881
