t_s,ICU_Brakpresr_bar,ICU_Speed_kmh,ICU_Speedfl_kmh,ICU_Speedfr_kmh,ICU_Speedrl_kmh,ICU_Speedrr_kmh,ICU_SteeringAngle_deg,SBG_GPS1_VELOCITY_ACC_D,SBG_GPS1_VELOCITY_ACC_E,SBG_GPS1_VELOCITY_ACC_N,GPS1_VEL_D_ms,GPS1_VEL_E_ms,GPS1_VEL_N_ms,IMU_ACCEL_X_ms2,IMU_ACCEL_Y_ms2,IMU_ACCEL_Z_ms2,SBG_VELOCITY_ACC_D,SBG_VELOCITY_ACC_E,SBG_VELOCITY_ACC_N,GPS1_VEL_MAG_ms,WHEEL_SPEED_kmh,IMU_ACCEL_LONG_ms2
3164.350000000001,0.0,18.73651626703809,68.79996903144664,69.0437589081759,69.56639159245283,70.19453623647813,-7.221779999999941,0.07,0.07,0.07,0.27317415991807,3.2354193428278823,-18.493083868565577,-0.28287037037116,3.33259259259323,-8.855185185184896,0.09,0.24,0.21,18.77596105171163,69.40116394213838,-0.6026273783326578
3164.3600000000006,0.0,18.74149089642821,68.82244839463229,69.08323749502976,69.65380329522876,70.09133384691842,-7.238220000000175,0.07,0.07,0.07,0.2796900307176734,3.2377464395420263,-18.493549287908408,0.0214806491885085,1.3654806491873503,-9.302254681648169,0.09,0.24,0.21,18.776916514282835,69.4127057579523,-0.22821396803328858
3164.370000000001,0.0,18.74646552581832,68.91711042246526,69.03218381709739,69.79739176441358,70.01688056660035,-7.29822000000009,0.07,0.07,0.07,0.2862059015172583,3.240073536256164,-18.494014707251235,0.0015056179775444,-2.6544943820191857,-10.081280898875768,0.09,0.24,0.21,18.777874489154406,69.44089164264415,0.30098639323982335
3164.380000000001,0.0,18.75,68.97367959255531,68.86902089034211,69.6644146478874,69.89905143863183,-7.415454545454526,0.07,0.07,0.07,0.2927217723168432,3.242400632970301,-18.494480126594063,0.0027359198998271,-3.842871088865297,-10.43023529411802,0.09,0.24,0.21,18.77883497594186,69.35154164235416,0.47778156206091893
3164.390000000001,0.0,18.75,69.00704981388326,68.63758225855159,69.36300619718347,69.75480596579494,-7.565304695304416,0.07,0.07,0.07,0.2992376431164281,3.244727729684439,-18.49494554593689,0.0327734668334848,-1.1845481852365929,-10.194941176471035,0.09,0.24,0.21,18.779797974259782,69.1906110588533,0.17583760151038522
3164.4000000000005,0.0,18.75,68.98761129721669,68.64507089960239,69.23771635188866,69.8036841302187,-7.658071446415227,0.07,0.07,0.07,0.3057535139160315,3.247054826398583,-18.49541096527972,0.2225168539327013,1.3005568039956583,-9.689408239700125,0.09,0.24,0.21,18.780763483721838,69.1685206697316,-0.09535973424313864
3164.4100000000008,0.0,18.75,68.93762123757465,68.79078660536753,69.21431674950303,69.96429049204743,-7.718026480139962,0.07,0.07,0.07,0.3122693847156164,3.24938192311272,-18.495876384622544,0.6270112359547254,3.552741573031867,-8.820494382023183,0.09,0.24,0.21,18.781731503940744,69.22675377112316,-0.3252131325479215
3164.420000000001,0.0,18.75,68.59351255500133,68.44294697000164,69.28127056999969,69.98783972000015,-7.607064701473751,0.07,0.07,0.07,0.3187852555152013,3.251709019826858,-18.49634180396537,0.5287831747635929,3.486915373065556,-8.266920380571088,0.09,0.24,0.21,18.782702034528317,69.0763924537507,-0.43513234222400954
3164.4300000000007,0.0,18.75,68.07028255499985,67.7945269699998,69.40325057000004,69.92791971999999,-7.397222083436882,0.07,0.07,0.07,0.3253011263148047,3.254036116541002,-18.496807223308203,-0.2523885828743436,0.2720931397094315,-8.141732598898342,0.09,0.24,0.21,18.78367507509543,68.79899495374993,-0.38212208810150394
3164.440000000001,0.0,18.75,67.95204059999993,67.62158554499993,69.27718370500017,69.65054308500024,-7.225199999999801,0.07,0.07,0.07,0.3318169971143896,3.256363213255139,-18.49727264265103,-1.0662129144841577,-1.9383420593358096,-8.336143106456511,0.09,0.24,0.21,18.78465062525203,68.62533823375007,-0.3961494538991931
3164.4500000000007,0.0,18.75,68.08044059999975,67.73821554499976,69.00005370500055,69.24073308500083,-7.075200000000014,0.07,0.07,0.07,0.3383328679139745,3.258690309969277,-18.497738061993857,-1.923854400396538,-2.800969832956984,-8.959429070055624,0.09,0.24,0.21,18.785628684607147,68.51486073375023,-0.5001359677396549
3164.460000000001,0.0,18.75,68.05454081520381,67.74311489372343,69.00092223555887,69.22131494373592,-7.03896000000004,0.07,0.07,0.07,0.3448487387135779,3.2610174066834205,-18.498203481336684,-2.584838305339152,-1.9982000501420825,-9.203767861619829,0.09,0.2352185943552833,0.21,18.78660925276888,68.50497322205551,-0.7686044214114914
3164.4700000000007,0.0,18.75,67.93467084771201,67.67996910727686,69.17109477869455,69.43964952738169,-7.068959999999997,0.07,0.07,0.07,0.3513646095131628,3.2633445033975583,-18.49866890067951,-2.975913762846807,1.0902933065850378,-8.928009526197764,0.09,0.23,0.21,18.787592329344406,68.55634606526628,-1.2628209229895642
3164.480000000001,0.0,18.75,67.88004476880782,67.58956263434156,69.15557516120988,69.49623042739321,-7.061063670412024,0.07,0.07,0.07,0.3578804803127476,3.265671600111696,-18.49913432002234,-2.8439001248466216,2.7747066167297296,-8.691103620475,0.09,0.23,0.21,18.788577913939985,68.53035324793811,-1.4294925694724994
3164.4900000000007,0.0,18.75,67.86506851287177,67.48258937765551,69.02720725318662,69.45451085728565,-7.031101123595493,0.07,0.07,0.07,0.3643963511123511,3.26799869682584,-18.499599739365166,-2.009942571785314,2.5749563046192367,-8.506334581772794,0.09,0.23,0.21,18.78956600616095,68.45734400024989,-1.1566251012659523
3164.500000000001,0.0,18.75,67.99176908727179,67.45473825456364,68.77773826956741,69.24182929732436,-7.0955777888944604,0.07,0.07,0.07,0.371172747580036,3.2675893521965924,-18.49524385703652,-1.6447584480599096,1.822453066333835,-8.669894868585343,0.09,0.2350551181102462,0.21,18.785338823518245,68.3665187271818,-0.9309880566446121
3164.5100000000007,0.0,18.75,68.2047523330831,67.47507333833457,68.45451746436632,68.92503009752461,-7.215637818909487,0.07,0.07,0.07,0.3795495160089192,3.2503704393149992,-18.46127140729716,-1.915096370462444,0.320575719653088,-9.305689612013529,0.09,0.24,0.21,18.74906685149325,68.26484330832716,-0.7693818925246287
3164.520000000001,0.0,18.75,68.17877359999983,67.47011473999997,68.41220480000013,68.82923944000004,-7.335584415584664,0.07,0.07,0.07,0.3879262844378262,3.233151526433357,-18.427298957557703,-1.9761772784022111,-0.136988764045862,-9.953600499375137,0.09,0.24,0.21,18.712805841622025,68.22258314499999,-0.6442608977799799
3164.5300000000007,0.0,18.75,68.00757360000007,67.44978474,68.54060479999994,68.86775943999997,-7.455464535464576,0.07,0.07,0.07,0.3963030528667093,3.215932613551764,-18.393326507818344,-1.7564519350816057,0.8068314606721942,-10.617770287139692,0.09,0.24,0.21,18.67655585775467,68.216430645,-0.5681000951959138
3164.540000000001,0.0,18.75,67.8390357600003,67.4421,68.61509605999993,68.88764431999998,-7.443463268365853,0.07,0.07,0.07,0.4046798212955925,3.198713700670171,-18.359354058078985,-1.5088660826040674,1.1736120150199578,-10.781108886109104,0.09,0.24,0.21,18.640316964218183,68.19596903500005,-0.49837561391133844
3164.5500000000006,0.0,18.75,67.67211576000007,67.4421,68.65682605999999,68.89620432,-7.353508245876857,0.07,0.07,0.07,0.4130565897244995,3.181494787788529,-18.32538160833953,-1.2235093867335085,0.7580926157698455,-10.265464330413185,0.09,0.24,0.21,18.604089225821003,68.16681153500001,-0.4373769345297664
3164.560000000001,0.0,18.75,67.54048651337182,67.43611163709073,68.69522270432387,68.91807046238436,-7.188224999999722,0.07,0.07,0.07,0.4214333581533827,3.164275874906936,-18.29140915860017,-1.2135280898872909,0.4069862671663,-10.025440699125967,0.09,0.24,0.21,18.567872707857642,68.1474728292927,-0.43384055457943876
3164.5700000000006,0.0,18.75,67.4303040589855,67.42648404398902,68.73159361159702,68.94802297425638,-6.9782250000000206,0.07,0.07,0.07,0.4298101265822658,3.1470569620253426,-18.25743670886081,-1.5730786516846456,0.1423171036210249,-10.155278401997233,0.09,0.24,0.21,18.531667476112425,68.13410117220698,-0.5074140050133518
3164.580000000001,0.0,18.75,67.29150926999995,67.28385395499993,68.69149459499998,68.80906886999993,-6.86235941014736,0.07,0.07,0.07,0.4381868950111728,3.1298380491437,-18.22346425912136,-1.9266357947434267,0.5191639549436697,-10.19599749687109,0.09,0.23494747899158,0.21,18.4954735968642,68.01898167249995,-0.6591690010938385
3164.5900000000006,0.0,18.75,67.13528926999996,67.06022395499993,68.60482459499997,68.56724886999993,-6.802374406398345,0.07,0.07,0.07,0.446563663440056,3.112619136262107,-18.189491809381995,-2.27206758448049,1.7657221526904634,-10.11589737171467,0.09,0.23,0.21,18.459291136891057,67.84189667249996,-0.9169157039337396
3164.600000000001,0.0,18.75,66.98512259305525,66.82872403697233,68.59793575818135,68.51492589058203,-6.742389402649329,0.07,0.07,0.07,0.4549404318689392,3.095400223380514,-18.15551935964264,-2.5467640449436453,2.2923545568044226,-10.087058676654143,0.09,0.23,0.21,18.42312016347426,67.73167706969774,-1.0682897539215352
3164.6100000000006,0.0,18.75,66.83864245315989,66.5924312565572,68.63963448413696,68.57800857856617,-6.682404398900143,0.07,0.07,0.07,0.4633172002978461,3.078181310498872,-18.12154690990318,-2.726539325842834,1.8529038701619625,-10.127008739076183,0.09,0.23,0.21,18.386960744403027,67.66217919310506,-1.0769201737351604
3164.620000000001,0.0,18.75,66.82012111472136,66.5265164308923,68.44390829292651,68.60529617095726,-6.509827715355517,0.07,0.07,0.07,0.4716939687267293,3.0609623976172786,-18.08757446016381,-2.727992490613414,0.8264430538183866,-10.11174718398003,0.09,0.23,0.21,18.350812947979453,67.59896050237435,-0.9729827145815159
3164.630000000001,0.0,18.75,66.88002613846538,66.56502680329918,68.10266360409898,68.61064483379155,-6.270127340823946,0.07,0.07,0.07,0.4800707371556125,3.043743484735685,-18.05360201042446,-2.487692115144494,-0.9958347934875866,-10.021634543179186,0.09,0.23,0.21,18.314676843022543,67.53959034491378,-0.71643556321205
3164.640000000001,0.0,18.75,66.82856055513898,66.57835393848463,67.73015074268629,68.30901191297903,-6.123825956489187,0.07,0.07,0.07,0.4884475055844957,3.0265245718540923,-18.0196295606851,-2.397582364340702,-1.4193604651212808,-10.092059108526149,0.09,0.23,0.21,18.278552498873225,67.36151928732224,-0.6314772356821742
