t_s,ICU_Brakpresr_bar,ICU_Speed_kmh,ICU_Speedfl_kmh,ICU_Speedfr_kmh,ICU_Speedrl_kmh,ICU_Speedrr_kmh,ICU_SteeringAngle_deg,SBG_GPS1_VELOCITY_ACC_D,SBG_GPS1_VELOCITY_ACC_E,SBG_GPS1_VELOCITY_ACC_N,GPS1_VEL_D_ms,GPS1_VEL_E_ms,GPS1_VEL_N_ms,IMU_ACCEL_X_ms2,IMU_ACCEL_Y_ms2,IMU_ACCEL_Z_ms2,SBG_VELOCITY_ACC_D,SBG_VELOCITY_ACC_E,SBG_VELOCITY_ACC_N,GPS1_VEL_MAG_ms,WHEEL_SPEED_kmh,IMU_ACCEL_LONG_ms2
3209.7800000000007,0.0,18.68035749900276,68.52771451967772,68.61376386213666,69.6493313615253,70.34365543387908,-4.998578758337582,0.0656679735810331,0.0656679735810331,0.0656679735810331,0.3464078002052594,3.217729677096758,-18.41454064580649,-0.6251775887943753,-1.8259354677328272,-9.93569034517404,0.07,0.2240557939914218,0.21,18.696766828384302,69.2836162943047,-0.017656233259274474
3209.790000000001,0.0,18.705287694455468,68.36372464433013,68.6088522680412,69.35866965979432,70.4771936082472,-5.147445692883745,0.0651416993395263,0.0651416993395263,0.0651416993395263,0.3532500855285508,3.223519303139544,-18.402961393720915,-0.6351825912956133,-2.301173086541632,-9.270357678841716,0.07,0.22,0.21,18.68648844431242,69.20211004510321,-0.07228971724169529
3209.8000000000006,0.0,18.730217889908246,68.2192194896906,68.63091412371136,69.03436038144302,70.60956474226815,-5.267295880149871,0.064615425098018,0.064615425098018,0.064615425098018,0.3600923708518616,3.2293089291823445,-18.39138214163531,-1.033568039949262,-1.5434906367061263,-8.895625468164905,0.07,0.22,0.21,18.67621588425516,69.12351468427829,-0.34157344663871625
3209.810000000001,0.0,18.75,67.31229881588816,67.73683621783668,69.09676050961778,70.15491486385214,-5.28,0.0640891508565112,0.0640891508565112,0.0640891508565112,0.366934656175153,3.2350985552251297,-18.37980288954974,-1.792619225966977,0.35913108614091,-8.790756554307194,0.07,0.22,0.21,18.665949157828088,68.5752026017987,-0.8101900461755215
3209.8200000000006,0.0,18.75,66.36819689233171,66.79808028478736,69.17801956532593,69.67163732200898,-5.28,0.0635628766150044,0.0635628766150044,0.0635628766150044,0.3737769414984444,3.2408881812679144,-18.368223637464173,-2.555531062122921,1.073186372746185,-9.202745490980412,0.07,0.22,0.21,18.655688274662385,68.0039835161135,-1.0782911098561085
3209.830000000001,0.0,18.75,67.10693142721924,66.75301999999999,69.01990199289935,69.51342499408278,-5.306212600340571,0.0630366023734961,0.0630366023734961,0.0630366023734961,0.3806192268217552,3.246677807310716,-18.35664438537857,-3.32206412825567,0.6723847695395186,-10.099539078155326,0.07,0.22,0.21,18.645433244404938,68.09831960355035,-1.1583117096713438
3209.8400000000006,0.0,18.75,67.93051485917067,66.75301999999999,68.84971501065108,69.3716025088759,-5.335402578448059,0.0625103281319893,0.0625103281319893,0.0625103281319893,0.3874615121450466,3.2524674333535013,-18.345065133293,-3.240873689467881,-0.4364253619528208,-10.192506240640604,0.07,0.22,0.21,18.635184076718463,68.22621309467442,-1.001678730201021
3209.850000000001,0.0,18.75,67.85393478678075,67.2806788646046,68.75823821428583,69.30095807036255,-5.548078209415851,0.0619840538904825,0.0619840538904825,0.0619840538904825,0.394303797468338,3.258257059396286,-18.333485881207427,-2.3771692461332954,-2.198781827254028,-9.543479780331378,0.07,0.22,0.21,18.624940781281314,68.29845248400844,-0.6265962929269646
3209.8600000000006,0.0,18.75,67.60525674840056,67.90921831023527,68.68180964285705,69.24392182302765,-5.795055312580885,0.0614577796489742,0.0614577796489742,0.0614577796489742,0.4011460827916489,3.264046685439088,-18.321906629121823,-1.6829894842267474,-2.42866800200392,-9.305077616424526,0.07,0.22,0.21,18.614703367787605,68.36005163113013,-0.40565209252372925
3209.870000000001,0.0,18.75,67.83730672306554,67.93216,68.68722856929584,69.21311000746454,-5.873940000000041,0.0609315054074674,0.0609315054074674,0.0609315054074674,0.4079883681149402,3.269836311481873,-18.310327377036256,-1.1471857786689164,-1.2268652979489711,-9.4502954431645,0.07,0.22,0.21,18.6044718459473,68.41745132495647,-0.328709378406285
3209.880000000001,0.0,18.75,68.08756798208499,67.93216,68.6957481015178,69.18329164468776,-5.933939999999955,0.0604052311659605,0.0604052311659605,0.0604052311659605,0.4148306534382316,3.2756259375246577,-18.298748124950684,-0.8977902621722437,0.1394132334540242,-9.569338327090875,0.07,0.22,0.21,18.594246225486057,68.47469193207263,-0.36901225905585266
3209.890000000001,0.0,18.75,67.88137927141096,67.89374222436663,68.68037886127863,69.12084558745467,-5.94,0.06,0.06,0.06,0.422677857142851,3.2797671428571435,-18.284877142857155,-0.9127715355805094,1.6575156054916147,-9.664219725343226,0.07,0.22,0.21,18.58150320107779,68.39408648612772,-0.5175418425686357
3209.9000000000005,0.0,18.75,67.65318144270188,67.85347201930033,68.66385775150783,69.05682628709283,-5.94,0.06,0.06,0.06,0.4336302380952215,3.2788147619047634,-18.2639247619048,-1.127310966448864,1.749927391089133,-9.11916374562074,0.07,0.22,0.21,18.56097004832437,68.30683437515071,-0.681685759592243
3209.9100000000008,0.0,18.74657205676596,67.60475874291605,67.52506551777476,68.66967500257599,69.07936813498192,-6.128706293706379,0.06,0.06,0.06,0.4445826190475921,3.277862380952384,-18.24297238095243,-1.5279118678005132,0.5130721081659155,-7.977451176768537,0.07,0.22,0.21,18.54044435243706,68.21971684956218,-0.8603879682471987
3209.920000000001,0.0,18.7265840495703,67.58050320453383,67.15792486862559,68.67849519835133,69.11354639361143,-6.338496503496523,0.06,0.06,0.06,0.4555349999999627,3.2769100000000035,-18.22202000000007,-1.748591760299406,-1.0677153557976564,-7.77570037452918,0.07,0.22,0.21,18.51992613820929,68.13261741628054,-0.800653300456363
3209.9300000000007,0.0,18.70659604237458,67.36798602522886,67.06439449913432,68.28375411328236,69.16237470195398,-6.36,0.06,0.06,0.06,0.4664873809523644,3.2759576190476207,-18.20106761904765,-1.8035230961297133,-2.9653433208446445,-8.439870162295625,0.07,0.22,0.21,18.499415430535333,67.96962733489988,-0.5212635274633409
3209.940000000001,0.0,18.68660803517892,67.1435586198368,66.98817387088798,67.86348203809062,69.21212983428147,-6.36,0.06,0.06,0.06,0.4774397619047349,3.2750052380952406,-18.18011523809529,-2.0425925925915127,-2.876666666671764,-8.661481481481982,0.07,0.22,0.21,18.478912254411068,67.80183609077422,-0.5772303462723456
3209.9500000000007,0.0,18.666620027983257,67.03450806420251,67.04608862840453,68.01118387159498,69.03728576848285,-6.181824526420722,0.06,0.06,0.06,0.4883921428571056,3.2740528571428604,-18.159162857142928,-2.453003003002053,-0.9397297297342098,-8.471291291291731,0.07,0.22,0.21,18.458416634934025,67.78226658317122,-0.9452471211624403
3209.960000000001,0.0,18.64663202078754,66.9356267412452,67.11582598249021,68.20894651750959,68.84264569066161,-5.972452642073368,0.06,0.06,0.06,0.4993445238095073,3.273100476190478,-18.13821047619051,-2.7564935064934613,0.3640259740258147,-8.626753246753143,0.07,0.22,0.21,18.43792859730409,67.77576123297665,-1.1592070722757042
3209.9700000000007,0.0,18.62664401359188,67.0108740632347,67.07326174549267,67.98510025607585,68.73780261823902,-5.966053442959938,0.06,0.06,0.06,0.5102969047618778,3.272148095238098,-18.117258095238142,-2.96128871128831,1.0833066933052842,-9.101278721277792,0.07,0.22,0.21,18.417448166824084,67.70175967076055,-1.2309607245164242
3209.980000000001,0.0,18.60665600639621,67.11376405539554,67.0128697935722,67.69432419127348,68.64721469035827,-5.996885919835537,0.06,0.06,0.06,0.5212492857142484,3.2711957142857178,-18.096305714285787,-2.779929912392088,1.0695394242824094,-9.604883604504062,0.07,0.22,0.21,18.396975368899945,67.61704318264988,-1.0924104133432455
3209.9900000000007,0.0,18.586667999200497,67.03631559628431,67.00777939743912,67.6316858398193,68.6630460256088,-6.026936329588044,0.06,0.06,0.06,0.5322016666666501,3.270243333333335,-18.075353333333364,-2.239254067584713,0.3736695869840287,-10.135546933666856,0.07,0.22,0.21,18.376510229041298,67.58470671478788,-0.7581718582180839
3210.000000000001,0.0,18.56667999200484,66.94927567662583,67.00563026362039,67.58118119507918,68.6845373637961,-6.056898876404491,0.06,0.06,0.06,0.5431540476190208,3.269290952380955,-18.054400952381005,-1.7382696629218852,-0.6150112359536014,-10.657722846441354,0.07,0.22,0.21,18.35605277286217,67.55515612478038,-0.4080993961424522
