t_s,ICU_Brakpresr_bar,ICU_Speed_kmh,ICU_Speedfl_kmh,ICU_Speedfr_kmh,ICU_Speedrl_kmh,ICU_Speedrr_kmh,ICU_SteeringAngle_deg,SBG_GPS1_VELOCITY_ACC_D,SBG_GPS1_VELOCITY_ACC_E,SBG_GPS1_VELOCITY_ACC_N,GPS1_VEL_D_ms,GPS1_VEL_E_ms,GPS1_VEL_N_ms,IMU_ACCEL_X_ms2,IMU_ACCEL_Y_ms2,IMU_ACCEL_Z_ms2,SBG_VELOCITY_ACC_D,SBG_VELOCITY_ACC_E,SBG_VELOCITY_ACC_N,GPS1_VEL_MAG_ms,WHEEL_SPEED_kmh,IMU_ACCEL_LONG_ms2
2477.1100000000006,0.0,18.76622144985105,68.8596372811175,69.08364441007727,69.53501679720625,70.48515597904694,-3.833963963964013,0.07,0.07,0.07,-0.4532623789251026,-3.478912540358299,18.44630418011944,-1.3717146433041336,2.0410763454317613,-8.967847309136477,0.07,0.24,0.21,18.776965067686074,69.49086361686199,-0.8169360855589212
2477.1200000000003,0.0,18.75132571996029,68.81834875124886,69.12519984515497,69.6025994255743,70.70557488012001,-3.775124999999816,0.07,0.07,0.07,-0.4686913911825821,-3.4737695362724725,18.44458984542416,-1.416770963704588,1.6606007509390348,-9.72879849812193,0.07,0.24,0.21,18.7747074804703,69.56293072552454,-0.6773423354080946
2477.130000000001,0.0,18.75,68.7413857142858,69.03861642857152,69.69559642857133,70.60402642857153,-3.925124999999922,0.07,0.07,0.07,-0.4841204034400834,-3.468626532186639,18.44287551072888,-1.4919580419579537,0.7519405594418851,-10.64139860139786,0.07,0.24,0.21,18.772463868364724,69.51990625000005,-0.4699941952734963
2477.1400000000003,0.0,18.75,68.73224375031205,68.96804182771538,69.73181931585522,70.32456992759087,-4.185333666583311,0.07,0.07,0.07,-0.4995494156975847,-3.4634835281008054,18.441161176033603,-1.651798201798176,-1.6406668331664485,-11.980059940059723,0.07,0.24,0.21,18.77023423638071,69.43916870536837,-0.07228848327964038
2477.1500000000005,0.0,18.75,68.84552215230943,68.92636392509371,69.66556213732845,69.72398066417081,-4.635221194700606,0.07,0.07,0.07,-0.5149784279550642,-3.4583405240149787,18.439446841338327,-1.4140615615632128,-2.93411161161382,-12.775733233234137,0.07,0.24,0.21,18.768018589500738,69.2903572197256,0.2624613699374551
2477.1600000000003,0.0,18.75,68.90996622556393,68.88273190977449,69.48188042105312,69.35080944360897,-4.92,0.07,0.07,0.07,-0.5304074402125656,-3.453197519929145,18.437732506643048,-0.047695195196413,-1.107284784786413,-12.029987487488151,0.07,0.24,0.21,18.7658169326784,69.15634700000012,0.418493919641452
2477.1700000000005,0.0,18.75,68.88529454636593,68.83553391478698,69.0839155087721,69.39264403007518,-4.92,0.07,0.07,0.07,-0.5458364524700668,-3.448054515843311,18.43601817194777,1.1356993006990546,0.7172727272720587,-11.173181818182249,0.07,0.24,0.21,18.76362927083833,69.04934700000004,0.49650921912982016
2477.1800000000003,0.0,18.75,68.86871365586035,68.8275039800498,68.85334301246874,69.43555322693261,-5.290027520639145,0.07,0.07,0.07,-0.5612654647275463,-3.442911511757485,18.434303837252493,1.8050299700295112,2.535454545453298,-10.004350649351451,0.07,0.24,0.21,18.76145560887614,68.99627846882788,0.35533319658325707
2477.1900000000005,0.0,18.75,68.8665789925187,68.88940921695757,68.92165223940145,69.4803811571072,-6.310793094820749,0.07,0.07,0.07,-0.5766944769850477,-3.437768507671651,18.432589502557217,2.2661011011010737,3.216363863863322,-8.923568568568392,0.07,0.237481096408325,0.207481096408325,18.75929595165838,69.03950540149623,0.2758024661374954
2477.2000000000003,0.0,18.75,68.8913358199999,68.96121751999986,69.08661081999948,69.47259834000015,-6.9709172706822935,0.07,0.07,0.07,-0.5921234892425271,-3.4326255035858244,18.43087516786194,2.135970970971087,0.6688163163185865,-8.092737737738478,0.07,0.23,0.2,18.757150304022478,69.10294062499985,0.3712686397555524
