t_s,ICU_Brakpresr_bar,ICU_Speed_kmh,ICU_Speedfl_kmh,ICU_Speedfr_kmh,ICU_Speedrl_kmh,ICU_Speedrr_kmh,ICU_SteeringAngle_deg,SBG_GPS1_VELOCITY_ACC_D,SBG_GPS1_VELOCITY_ACC_E,SBG_GPS1_VELOCITY_ACC_N,GPS1_VEL_D_ms,GPS1_VEL_E_ms,GPS1_VEL_N_ms,IMU_ACCEL_X_ms2,IMU_ACCEL_Y_ms2,IMU_ACCEL_Z_ms2,SBG_VELOCITY_ACC_D,SBG_VELOCITY_ACC_E,SBG_VELOCITY_ACC_N,GPS1_VEL_MAG_ms,WHEEL_SPEED_kmh,IMU_ACCEL_LONG_ms2
3232.4100000000008,0.0,18.65,69.2825,68.88396738815294,69.46552749812528,70.11804189952514,1.02,0.07,0.07,0.07,-0.1073630496773444,-2.932215218370107,18.34700435239383,-1.0838642036923605,-1.9668871692431524,-10.732523714424708,0.08,0.23,0.2,18.580150204399196,69.43750919645083,-0.036443900820187086
3232.420000000001,0.0,18.65,69.2825,68.89573444638837,69.65700962759276,70.10948403899027,1.02,0.07,0.07,0.07,-0.0978578218020221,-2.9307143929161086,18.34000050027517,-1.06522403003987,-2.212395494369426,-11.647602002500788,0.08,0.23,0.2,18.572944875711737,69.48618202824285,0.13383138735002068
3232.4300000000007,0.0,18.65,69.23923478260865,68.90511404797601,69.7829904947526,70.12091799100452,1.0676611694158582,0.07,0.07,0.07,-0.0883525939266728,-2.929213567462106,18.33299664815649,-0.4544605757204277,-1.826913642053057,-12.26337171464252,0.08,0.23,0.2,18.565744380605235,69.51206432908543,0.39204375286305304
3232.440000000001,0.0,18.65,68.92908985507292,68.8997667216392,69.50492952523778,70.25567061469245,1.397496251874108,0.07,0.07,0.07,-0.0788473660513505,-2.927712742008108,18.32599279603784,-0.059752808989232,-1.0059325842720137,-11.646584269666096,0.08,0.23,0.2,18.55854872470584,69.39736417916059,0.3458820439148085
3232.4500000000007,0.0,18.65,68.6619,68.90464210947243,69.27367684578837,70.31783050237554,1.684302848575675,0.07,0.07,0.07,-0.0693421381760283,-2.92621191655411,18.318988943919177,0.1699600499368557,0.1476254681611666,-10.088531835210892,0.08,0.23,0.2,18.551357913644573,69.28951236440909,0.06727946328724821
3232.460000000001,0.0,18.64633600318393,68.6619,68.9731049937515,69.33358186953257,69.92844784803832,1.7142878560720072,0.07,0.07,0.07,-0.059836910300679,-2.924711091100108,18.31198509180049,0.2586958698373159,0.5736971214018821,-9.1076145181482,0.08,0.23,0.2,18.54417195305743,69.2242586778306,-0.09567646740201918
3232.4700000000007,0.0,18.631411372568547,68.6619,69.01820363095256,69.34303142857195,69.64480327380888,1.7016878267360975,0.07,0.07,0.07,-0.0503316824253567,-2.9232102656461088,18.30498123968184,0.2386708385482107,0.4385281602004225,-8.571944931164637,0.08,0.23,0.2,18.536990848585397,69.16698458333335,-0.1694134148333965
3232.480000000001,0.0,18.616486741953167,68.6619,68.9173603769844,69.037317142858,70.02163859126878,1.4328304705006532,0.07,0.07,0.07,-0.0408264545500344,-2.9217094401921107,18.297977387563183,0.23,0.1137762237773483,-8.416468531468208,0.08,0.23,0.2,18.529814605874297,69.1595540277778,-0.16208595447222157
3232.4900000000007,0.0,18.601562111337746,68.66516676676675,68.83247877877874,68.8207762562558,70.3555054254254,1.1879460269865063,0.07,0.07,0.07,-0.0313212266746851,-2.920208614738108,18.290973535444504,0.23,-0.3557542457536399,-8.551333666333491,0.08,0.23,0.2,18.522643230574904,69.16848180680667,-0.09285216505551203
3232.500000000001,0.0,18.586637480722366,68.69194354354349,68.8624687687687,69.24599147147055,70.38014006006,1.0979910044977652,0.07,0.07,0.07,-0.0348540699943486,-2.924107289995218,18.28439915000652,0.3685635635629087,-1.1594994994966663,-8.89561061060926,0.08,0.23,0.2,18.516772681176317,69.29513596096069,0.08935896814682712
