t_s,ICU_Brakpresr_bar,ICU_Speed_kmh,ICU_Speedfl_kmh,ICU_Speedfr_kmh,ICU_Speedrl_kmh,ICU_Speedrr_kmh,ICU_SteeringAngle_deg,GPS1_VEL_D_ms,GPS1_VEL_E_ms,GPS1_VEL_N_ms,IMU_ACCEL_X_ms2,IMU_ACCEL_Y_ms2,IMU_ACCEL_Z_ms2,GPS1_VEL_MAG_ms,WHEEL_SPEED_kmh,IMU_ACCEL_LONG_ms2
2637.4100000000003,0.0,19.0,68.72709818093374,68.98430359435815,69.4516078793775,70.00834199416381,-6.189329999999986,0.4679733040044014,3.323680197970291,-18.2469599560066,0.1715501747357133,-1.3633399900109782,-11.458132800802009,18.553096687824084,69.2928379122083,0.43220268064729367
2637.4200000000005,0.0,18.96507215259392,68.7846747191571,68.9371690371114,69.38485027582811,69.96954732196518,-6.512849999999969,0.4659736039594102,3.337178173273981,-18.24396040593912,0.7756440339474657,-2.471677483771383,-10.569465801300424,18.552519528442424,69.26906033851544,0.6158286207156994
2637.4300000000003,0.0,18.91513956159183,68.86945907221634,68.92214396188571,69.244258500502,70.12838383149392,-6.962849999999969,0.463973903914419,3.3506761485776715,-18.240960855871627,0.6520777279545087,-1.8874439461949115,-9.325799701051965,18.551952872449895,69.2910613415245,0.3253671570417464
2637.4400000000005,0.0,18.86520697058945,68.93226958280015,68.88819719477846,69.2392601689281,70.12466367033463,-7.327646176912858,0.4619742038694165,3.3641741238814387,-18.237961305804124,0.0342401594423433,-0.153512705531738,-7.840996512208212,18.55139672080899,69.29609765421033,-0.28712344990286376
2637.4500000000003,0.0,18.815274379587365,68.95308350652675,68.81808713590988,69.49340913232665,69.81026387509591,-7.597511244378699,0.4599745038244254,3.377672099185129,-18.23496175573664,-0.0959498117946974,1.0680150564598103,-7.800040150562462,18.550851074464486,69.2687109124648,-0.4640609838857823
2637.4600000000005,0.0,18.765341788585275,68.94859705882358,68.72622588235308,69.55229735294147,69.6205255882353,-7.74,0.4579748037794342,3.39117007448882,-18.231962205669152,0.1148406524460075,1.931252195731269,-8.768672521954272,18.550315934343374,69.21191147058836,-0.33644441502496236
2637.4700000000003,0.0,18.715409197583185,68.9045382352942,68.60034352941199,69.30577774509848,69.6257706862745,-7.74,0.455975103734443,3.4046680497925097,-18.228962655601663,0.2119349186482356,0.6150788485711309,-9.168951188986176,18.549791301354947,69.1091075490198,-0.10640013138378335
2637.4800000000005,0.0,18.66547660658109,68.93479957425447,68.59280099173493,69.26709071374808,69.66369440020007,-7.7258964741185245,0.4539754036894519,3.4181660250962,-18.225963105534177,0.2319599499373407,-2.178413016259033,-9.183969962453006,18.549277176390728,69.1145964199844,0.1930750193242996
2637.49,0.0,18.615544015579,69.10308407212547,68.80503239669328,69.61437846731627,69.76230697220092,-7.695888972243159,0.4519757036444607,3.4316640003998904,-18.22296355546669,-0.114335820892491,-2.859313432839591,-8.88628358209215,18.548773560324484,69.32120047708398,0.10253311359822237
2637.5000000000005,0.0,18.56561142457691,69.20961618952622,68.93582587032428,69.72910519202156,69.79021633416511,-7.68,0.4499760035994695,3.4451619757035807,-18.21996400539921,-0.7063756218865783,-2.1229950248805585,-8.37882089552579,18.548280454012225,69.41619089650929,-0.2496493070168006
2637.51,0.0,18.515678833574537,69.20321219950124,68.91768123192018,69.41851167581014,69.6888198254363,-7.68,0.447976303554467,3.458659951007348,-18.216964455331706,-0.6661005025137259,0.0637914572787148,-9.16069095476981,18.54779785829216,69.30705623316697,-0.34518697684309246
2637.5200000000004,0.0,18.5,69.12177346846832,68.62030977477426,69.18069951451446,69.68546906906919,-7.694044466649997,0.4459766035094758,3.4721579263110383,-18.213964905264213,-0.1836884422128246,3.26479648240032,-10.84410804019483,18.547325773984745,69.15206295670656,-0.26126956603676954
2637.5300000000007,0.0,18.5,68.90006175675718,67.80094040540696,69.07894776276297,69.86540900900867,-7.724021983512322,0.4439769034644846,3.4856559016147286,-18.210965355196727,-0.0402444444441082,3.4889555555626544,-11.537733333333216,18.546864201892646,68.91133973348394,-0.13143480804179936
2637.5400000000004,0.0,18.5,68.68698715848461,67.36683580259368,69.15482186212003,69.96090939710021,-7.725982991495825,0.4419772034194935,3.499153876918419,-18.20796580512924,-0.1241950617280824,1.716116049389317,-11.567362962962852,18.546413142800724,68.79238855507464,0.02920331653055
2637.55,0.0,18.5,68.48991771050717,67.64665264309203,69.55984857288028,69.89993763419007,-7.6959679839921105,0.4399775033745023,3.5126518522221093,-18.204966255061755,-0.9846784810072384,-0.3438050632825709,-10.83662784810615,18.545972597476045,68.89908914016739,-0.15615437231096888
2637.5600000000004,0.0,18.5,68.42985672599556,67.87533278014455,69.71558256706082,69.79799858611278,-7.722098950524385,0.4379778033295111,3.5261498275258,-18.201966704994263,-2.4226531645511287,-2.617222784800904,-9.540425316460954,18.545542566667855,68.95469266482843,-0.5988219380891734
2637.5700000000006,0.0,18.5,68.58865341689624,68.02232701428909,69.47309572825303,69.63061829029856,-7.812053973013766,0.4359781032845086,3.539647802829567,-18.198967154926763,-2.599505617977528,-1.868247191011236,-9.127595505617975,18.54512305110761,68.92867361243424,-0.7985707853252306
2637.5800000000004,0.0,18.5,68.53187315239148,68.06655743525927,69.34153064243017,69.47491402888483,-8.056041979011741,0.4339784032395174,3.553145778133257,-18.19596760485928,-1.9303420724111788,0.9082821473088404,-9.3073707865164,18.544714051508933,68.85371881474143,-0.8353591221242371
